"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.010935750E0,-4.806504822E-1,8.602610779E-1,9.728269958E0
4.020984750E0,-1.741179199E0,9.852511597E-1,9.721384277E0
4.031034750E0,-1.135688324E0,8.574169922E-1,9.825417938E0
4.041084750E0,-6.237528992E-1,7.304809570E-1,9.769434357E0
4.051133750E0,-1.997745667E0,1.673519897E-1,9.810449066E0
4.061183750E0,-1.248403931E0,6.960525513E-1,9.624236298E0
4.071233750E0,-1.997296600E0,1.296304321E-1,9.754615173E0
4.081282750E0,-1.596879272E0,6.090834045E-1,9.738598480E0
4.091332750E0,-1.806443481E0,7.743397522E-1,9.713151398E0
4.101382750E0,-1.929337921E0,4.430786133E-2,9.756261749E0
4.111431750E0,4.830455017E-1,5.577401733E-1,9.772128754E0
4.121481750E0,-1.400188293E0,-3.275189209E-1,9.722731476E0
4.131531750E0,3.619473267E-1,-1.311273193E-1,9.701325989E0
4.141580750E0,-4.158352661E-1,-7.695497131E-1,9.828561401E0
4.151630750E0,-1.846410370E0,-9.089099121E-1,9.644294586E0
4.161680750E0,-6.867718506E-1,-4.758604431E-1,9.754465485E0
4.171729750E0,-5.557942200E-1,-1.100062408E0,9.893077240E0
4.181779750E0,2.893482971E-1,-9.554631042E-1,9.761650543E0
4.191829750E0,-1.049916687E0,-1.157093811E0,9.694290619E0
4.201879750E0,-2.439028015E0,-1.330283661E0,9.719138947E0
4.211928750E0,-1.833986206E0,-7.144642639E-1,9.652677155E0
4.221978750E0,-1.798060913E0,-5.914201355E-1,9.690249023E0
4.232028750E0,-1.483265533E0,-5.822891235E-1,9.827962646E0
4.242077750E0,-2.868784332E0,-1.203347626E0,9.750723267E0
4.252127750E0,-3.208278351E0,-8.415499878E-1,9.729467468E0
4.262177750E0,-3.394341431E0,-7.027885437E-1,9.585317230E0
4.272226750E0,-3.163521423E0,-6.252497864E-1,9.616452484E0
4.282276750E0,-2.385888519E0,-2.399510193E-1,9.284891968E0
4.292326750E0,-3.854484558E0,-6.694079590E-1,9.419611816E0
4.302375750E0,-3.822151794E0,-6.557862854E-1,1.035187317E1
4.312425750E0,-4.130809937E0,-1.007255402E0,9.911488953E0
4.322475750E0,-4.325554962E0,-7.235952759E-1,9.754315796E0
4.332524750E0,-4.493954773E0,-6.749464417E-1,9.671687622E0
4.342574750E0,-4.739893341E0,-8.099656677E-1,9.666598206E0
4.352624750E0,-4.601131897E0,-6.156697083E-1,9.692793732E0
4.362673750E0,-4.920268250E0,-5.538482666E-1,9.952653351E0
4.372723750E0,-5.959856415E0,-3.805087280E-1,9.700427856E0
4.382773750E0,-6.066285095E0,2.484832764E-2,9.133257294E0
4.392822750E0,-5.980962524E0,2.284249878E-1,9.583371277E0
4.402872750E0,-6.039490814E0,1.914518738E-1,1.002600082E1
4.412922750E0,-6.181695099E0,2.023791504E-1,9.759405212E0
4.422971750E0,-6.603368225E0,2.228865051E-1,8.920250244E0
4.433021750E0,-6.363566895E0,1.261875916E-1,9.917925568E0
4.443071750E0,-5.419330444E0,-8.668473816E-1,9.976603546E0
4.453121750E0,-2.650687866E0,-1.203197937E0,9.690847778E0
4.463170750E0,-1.429527283E-1,5.598358154E-2,9.570198669E0
4.473220750E0,-9.997709656E-1,-3.706292725E-1,9.462123413E0
4.483270750E0,-3.461252289E0,-1.409319305E0,9.458231506E0
4.493319750E0,-3.290756836E0,-7.289840698E-1,1.066592010E1
4.503369750E0,-9.360035706E-1,-5.149291992E-2,1.032672546E1
4.513419750E0,-3.059936829E0,-1.005908203E0,1.120435043E1
4.523468750E0,-6.802603912E0,-1.116528168E0,7.210805054E0
4.533518750E0,-4.970563660E0,1.216220856E0,9.798174591E0
4.543568750E0,-5.436844025E0,8.457412720E-2,9.749525757E0
4.553617750E0,-6.350394287E0,3.188369751E-2,9.704918518E0
4.563667750E0,-6.628815308E0,5.248086548E-1,9.590256958E0
4.573717750E0,-7.060367889E0,2.787203979E-1,9.689201202E0
4.583766750E0,-6.788832550E0,1.496887207E-1,9.560468903E0
4.593816750E0,-6.100563812E0,-2.574645996E-2,9.707912292E0
4.603866750E0,-6.496340790E0,-1.200503540E-1,9.481133881E0
4.613915750E0,-6.211333466E0,2.472857666E-1,9.359287262E0
4.623965750E0,-5.320236511E0,5.613327026E-1,1.045994843E1
4.634015750E0,-4.536915436E0,-3.891906738E-2,9.603878632E0
4.644064750E0,-3.904779968E0,-4.318519592E-1,1.036833893E1
4.654114750E0,-1.426683197E0,-6.004014587E-1,1.055530014E1
4.664164750E0,-4.070485382E0,-1.533560944E0,8.578361206E0
4.674213750E0,-5.145400085E0,5.867797852E-2,9.326206055E0
4.684263750E0,-4.412374420E0,-1.239422607E-1,9.355994110E0
4.694313750E0,-4.290378113E0,-9.394464111E-1,9.804611206E0
4.704362750E0,-3.620221710E0,-6.421646118E-1,9.719588013E0
4.714412750E0,-1.780098267E0,1.276844788E-1,9.527088318E0
4.724463042E0,-1.501377869E0,-9.795629883E-1,9.745035095E0
4.734513042E0,-1.775158539E0,-1.487307129E0,9.808802490E0
4.744562042E0,-1.884580994E-1,-1.237925720E0,9.838889923E0
4.754612042E0,-1.864373016E0,-1.197958832E0,9.743238831E0
4.764662042E0,-2.061213684E-1,-2.454895020E-2,9.773925018E0
4.774711042E0,-1.857936401E0,-7.135661316E-1,9.734706573E0
4.784761042E0,-5.947132874E-1,2.516267395E-1,9.686955872E0
4.794811042E0,-1.418001251E0,-3.858975220E-1,9.773026886E0
4.804860042E0,-1.184935913E0,-6.783892822E-1,9.776619415E0
4.814910042E0,1.853146362E-1,-6.036946106E-1,9.713001709E0
4.824960042E0,-6.313870239E-1,-8.144563293E-1,9.703122253E0
4.835009042E0,-5.390290833E-1,1.660047913E-1,9.736203461E0
4.845059042E0,-1.383273468E0,2.903961182E-1,9.715546417E0
4.855109042E0,-1.507964172E0,5.984555054E-1,9.755662994E0
4.865158042E0,-5.722599792E-1,3.293151855E-1,9.773625641E0
4.875208042E0,-7.397616577E-1,-7.053332520E-1,9.793683929E0
4.885258042E0,-2.881507874E-1,-6.548881531E-1,9.735005951E0
4.895307042E0,6.105802917E-1,-1.037941589E0,9.751771088E0
4.905357042E0,-1.877096558E-1,-1.251846771E0,9.816286926E0
4.915407042E0,-9.520202637E-2,-5.481600952E-1,9.695188751E0
4.925456042E0,7.334747314E-3,-6.137237549E-1,9.755363617E0
4.935506042E0,-8.373587036E-1,-6.500981140E-1,9.850266266E0
4.945556042E0,2.529739380E-1,-3.734733582E-1,9.631271667E0
4.955605042E0,-4.391867065E-1,-1.141376495E0,9.787397003E0
4.965655042E0,7.617658997E-1,-1.108894043E0,9.829609222E0
4.975705042E0,2.811154175E-1,-1.471140747E0,9.783205719E0
4.985754042E0,-1.374142456E-1,-1.353485413E0,9.668843536E0
4.995804042E0,1.833088074E0,-6.704557800E-1,9.863887939E0
5.005854042E0,9.518705750E-1,-7.806266785E-1,9.792935486E0
5.015904042E0,2.906954956E-1,-1.137634277E-2,9.713750153E0
5.025953042E0,1.424437866E0,8.741821289E-2,9.803862762E0
5.036003042E0,1.246308289E0,-5.254074097E-1,9.785750427E0
5.046053042E0,1.322350159E0,-3.839515686E-1,9.718839569E0
5.056102042E0,1.396446075E0,-6.075865173E-1,9.827513580E0
5.066152042E0,1.747466125E0,-5.275030518E-1,9.760003967E0
5.076202042E0,1.044527893E0,-2.168989563E-1,9.955198059E0
5.086251042E0,1.939217377E0,3.177891541E-1,9.735604706E0
5.096301042E0,1.043330383E0,1.377136230E-2,9.675280151E0
5.106351042E0,2.674937439E-1,4.837939453E-1,9.755962372E0
5.116400042E0,3.000660095E0,8.605604553E-1,9.868528290E0
5.126450042E0,1.331630859E0,-5.704637146E-1,9.736353149E0
5.136500042E0,9.437873840E-1,5.444178772E-1,9.796977081E0
5.146549042E0,1.836381226E0,1.369651794E-1,9.751471710E0
5.156599042E0,2.536475372E0,-1.887574768E-1,9.873018951E0
5.166649042E0,2.385140076E0,-1.297801208E-1,9.886191559E0
5.176698042E0,2.747237091E0,-1.002914429E-2,9.669292603E0
5.186748042E0,4.669389954E0,-1.675016785E-1,9.859247589E0
5.196798042E0,4.096680908E0,-4.400848389E-1,9.842931519E0
5.206847042E0,3.365900574E0,6.481521606E-2,9.653425598E0
5.216897042E0,3.379821625E0,-1.631607056E-2,9.757010193E0
5.226947042E0,2.362986145E0,-5.239105225E-3,9.943222961E0
5.236996042E0,3.723057861E0,2.168989563E-1,9.802964630E0
5.247046042E0,2.817740479E0,-9.714797974E-2,9.803264008E0
5.257096042E0,2.896626434E0,7.002438354E-1,9.840835876E0
5.267146042E0,3.705244904E0,3.227288818E-1,9.783355408E0
5.277195042E0,4.516408081E0,-7.110214233E-2,9.804461517E0
5.287245042E0,5.271737366E0,-5.337899780E-1,9.876312103E0
5.297295042E0,5.310656433E0,-5.858816528E-1,9.758058014E0
5.307344042E0,6.214327240E0,-1.024768982E0,9.778565369E0
5.317394042E0,6.138285370E0,-1.517544250E0,9.061706085E0
5.327444042E0,6.953939209E0,-1.554367676E0,1.049317932E1
5.337493042E0,7.660170593E0,-1.685644684E0,9.790091400E0
5.347543042E0,7.710615692E0,-1.693278809E0,9.730814667E0
5.357593042E0,4.235741730E0,-6.947053528E-1,9.792336731E0
5.367642042E0,3.166664886E0,6.885681152E-2,9.989327087E0
5.377692042E0,4.965025177E0,-9.422904968E-1,9.756710815E0
5.387742042E0,4.187242584E0,-1.264869690E0,9.845625916E0
5.397791042E0,3.411405945E0,-9.783654785E-1,1.075318863E1
5.407841042E0,5.641767883E0,-1.531016235E0,8.488248596E0
5.417891042E0,4.847669220E0,-1.521735535E0,9.878108368E0
5.427940042E0,4.749323730E0,-9.563612366E-1,9.428892517E0
5.437990042E0,4.604425049E0,-7.176077271E-1,9.892478485E0
5.448040042E0,5.024152222E0,-3.387455750E-1,1.004695724E1
5.458090042E0,5.736071777E0,-5.078938293E-1,9.798923035E0
5.468139042E0,5.716462555E0,-3.969744873E-1,9.765093384E0
5.478189042E0,5.647605743E0,-4.644841003E-1,9.882449341E0
5.488239042E0,5.810167694E0,-8.494834900E-1,9.806706848E0
5.498288042E0,6.154451752E0,-9.614506531E-1,9.827064514E0
5.508338042E0,4.114643555E0,-1.106798401E0,9.779014435E0
5.518388042E0,4.082909546E0,6.182144165E-2,9.698930969E0
5.528437042E0,2.899320831E0,3.068618774E-1,9.883796539E0
5.538487042E0,3.432062988E0,-9.131011963E-2,9.829908600E0
5.548537042E0,3.173251190E0,-4.968168640E-1,9.734107819E0
5.558586042E0,2.912643127E0,-2.653981018E-1,9.758357391E0
5.568636042E0,2.896177368E0,-8.255332947E-1,9.885443115E0
5.578686042E0,3.282973022E0,-1.077908478E0,9.723330231E0
5.588735042E0,2.142494659E0,-8.982820129E-1,9.617649994E0
5.598785042E0,2.470462646E0,-1.176253967E0,9.765392761E0
5.608835042E0,2.288291473E0,-1.942959595E-1,9.995614014E0
5.618884042E0,2.209405518E0,-2.981799316E-1,9.728419647E0
5.628934042E0,2.757116547E0,-4.927752686E-1,9.793384552E0
5.638984042E0,2.465522919E0,-5.499563599E-1,9.883796539E0
5.649033042E0,2.382745056E0,-5.267546082E-1,9.904303894E0
5.659083042E0,2.410736847E0,-4.535568237E-1,9.637857971E0
5.669133042E0,2.426454163E0,-8.207432556E-1,9.715546417E0
5.679183042E0,2.659968567E0,-3.188369751E-2,9.674980774E0
5.689232042E0,2.207010498E0,2.989283752E-1,9.278455353E0
5.699282042E0,1.203796692E0,6.242019653E-1,9.912836151E0
5.709332042E0,1.074465637E0,1.006956024E0,9.916877747E0
5.719381042E0,4.321513367E-1,9.017248535E-1,9.984387360E0
5.729431250E0,1.281335449E-1,9.879455566E-1,9.945617981E0
5.739481250E0,3.059637451E-1,1.230740662E0,9.869725800E0
5.749530250E0,-1.014590149E0,6.481521606E-1,9.626481628E0
5.759580250E0,-2.071093140E0,8.223898315E-1,9.708511047E0
5.769630250E0,-6.598278809E-1,1.707050171E0,9.880353699E0
5.779679250E0,-1.973945160E0,9.999206543E-1,9.854906616E0
5.789729250E0,-1.106349335E0,8.240364075E-1,9.867929535E0
5.799779250E0,-1.895807648E0,2.101629639E-1,9.860894165E0
5.809828250E0,-1.148262177E0,2.673440552E-1,9.787097626E0
5.819878250E0,-8.529263306E-1,1.219963074E-1,9.658964081E0
5.829928250E0,-1.158141632E0,-1.398092651E-1,9.408534851E0
5.839977250E0,-1.245260468E0,-2.784210205E-2,9.643546143E0
5.850027250E0,-1.513203278E0,1.321751404E-1,9.717043304E0
5.860077250E0,-2.158661041E0,1.697470093E-1,9.718091125E0
5.870126250E0,-3.332969055E0,-3.092568970E-1,9.603130188E0
5.880176250E0,-1.144370270E0,-2.733316040E-1,9.695188751E0
5.890226250E0,-2.070494385E0,-1.010249176E0,9.763596497E0
5.900275250E0,-2.950364685E0,-6.384223938E-1,9.558972015E0
5.910325250E0,-2.690505066E0,1.562750244E-1,9.656569061E0
5.920375250E0,-3.010090485E0,3.658392334E-1,9.865534515E0
5.930424250E0,-2.589914246E0,7.990383911E-1,9.718390503E0
5.940474250E0,-2.680625610E0,2.032772827E-1,9.701625366E0
5.950524250E0,-3.430865479E0,-5.915698242E-1,9.740843811E0
5.960574250E0,-3.243155823E0,-4.466711426E-1,9.750872955E0
5.970623250E0,-2.755919037E0,-1.627116394E-1,9.685458984E0
5.980673250E0,-2.939736786E0,-6.544390869E-1,9.765841827E0
5.990723250E0,-3.234473877E0,-8.023315430E-1,9.678124237E0
6.000772250E0,-3.763024750E0,-1.008003845E0,9.720336456E0
6.010822250E0,-3.632795563E0,-9.446855164E-1,9.745334473E0
6.020872250E0,-2.744542694E0,-8.324189758E-1,9.646240540E0
6.030921250E0,-2.972967682E0,-1.160237274E0,9.738748169E0
6.040971250E0,-2.420316925E0,-7.367678833E-1,9.747430115E0
6.051021250E0,-3.333418121E0,-1.259780273E0,9.700577545E0
6.061070250E0,-3.628604279E0,-9.157955933E-1,9.671238556E0
6.071120250E0,-3.329226837E0,-5.897735596E-1,9.755513306E0
6.081170250E0,-4.100423126E0,-1.004261627E0,9.708061981E0
6.091219250E0,-3.458857269E0,-6.706054688E-1,9.712253265E0
6.101269250E0,-3.834875336E0,-9.777667236E-1,9.753417664E0
6.111319250E0,-4.118834839E0,-1.064586182E0,9.735005951E0
6.121368250E0,-3.976929932E0,-7.336244202E-1,9.721833344E0
6.131418250E0,-3.794160004E0,-3.537144470E-1,9.750274200E0
6.141468250E0,-3.737577667E0,-2.357597351E-1,9.704918518E0
6.151517250E0,-3.709885254E0,-6.210585022E-1,9.724976807E0
6.161567250E0,-3.062631226E0,-7.641609192E-1,9.734107819E0
6.171617250E0,-2.915636902E0,-9.792636108E-1,9.729467468E0
6.181667250E0,-2.427651672E0,-8.604107666E-1,9.801018677E0
6.191716250E0,-1.680854645E0,-4.013154602E-1,9.786049805E0
6.201766250E0,-2.663112030E0,-1.154549103E0,9.698332214E0
6.211816250E0,-2.605032806E0,-1.318607941E0,9.755363617E0
6.221865250E0,-2.863694916E0,-8.849597168E-1,9.743089142E0
6.231915250E0,-3.728746033E0,-7.000941467E-1,9.739945679E0
6.241965250E0,-4.032464447E0,-4.456233215E-1,9.761949921E0
6.252014250E0,-5.020709381E0,5.942642212E-2,9.704170074E0
6.262064250E0,-4.788991241E0,1.090332642E0,9.691596222E0
6.272114250E0,-8.876541138E-1,3.239263916E-1,9.843829651E0
6.282163250E0,-2.835104370E0,-1.458117828E0,9.862989807E0
6.292213250E0,-5.858816528E0,-2.491269379E0,9.657766571E0
6.302263250E0,-2.896327057E0,-5.837860107E-1,9.728269958E0
6.312312250E0,-5.124892731E0,-9.812095642E-1,9.768685913E0
6.322362250E0,-6.547085266E0,-9.723779297E-1,9.658365326E0
6.332412250E0,-6.230792999E0,-2.862048340E-1,9.680818634E0
6.342461250E0,-7.676187286E0,-1.801204376E0,9.487570496E0
6.352511250E0,-6.730903015E0,3.830534363E-1,9.457333374E0
6.362561250E0,-5.579048309E0,4.987628174E-1,9.757459259E0
6.372610250E0,-7.024292908E0,-1.260079651E0,9.653724976E0
6.382660250E0,-4.893174591E0,-3.793112183E-1,9.679172058E0
6.392710250E0,-5.069807281E0,-6.575825500E-1,9.769134979E0
6.402759250E0,-4.897515564E0,-5.388793945E-1,9.807604980E0
6.412809250E0,-4.889881439E0,-5.599855042E-1,9.781708832E0
6.422859250E0,-5.215454407E0,-3.924838257E-1,9.626032562E0
6.432909250E0,-4.948409729E0,-5.792953491E-2,9.693242798E0
6.442958250E0,-4.799918518E0,-1.733395386E-1,9.727072449E0
6.453008250E0,-4.882995758E0,-3.635939026E-1,9.639055481E0
6.463058250E0,-3.776945801E0,-7.244934082E-2,9.724677429E0
6.473107250E0,-3.696263580E0,-2.597099304E-1,9.655371552E0
6.483157250E0,-3.524869995E0,-7.574249268E-1,9.582922211E0
6.493207250E0,-3.565585327E0,-6.204597473E-1,9.768685913E0
6.503256250E0,-2.280357971E0,3.616479492E-1,9.776469727E0
6.513306250E0,-2.478396149E0,-2.164498901E-1,9.715247040E0
6.523356250E0,-2.323917389E0,-6.174659729E-1,9.735455017E0
6.533405250E0,-2.001038818E0,-6.391708374E-1,9.706864471E0
6.543455250E0,-1.481319580E0,-7.882608032E-1,9.737101593E0
6.553505250E0,-2.713257751E0,-1.133143616E0,9.790241089E0
6.563554250E0,-4.077670441E0,-5.349874878E-1,9.722132721E0
6.573604250E0,-3.063828735E0,-1.146615601E-1,9.555080109E0
6.583654250E0,-2.787353668E0,-4.800517273E-1,9.793085175E0
6.593703250E0,-2.018103333E0,-3.957769775E-1,9.748328247E0
6.603753250E0,-2.526745605E-1,-8.861572266E-2,9.681417389E0
6.613803250E0,-5.086422729E-1,-7.714956665E-1,9.772577820E0
6.623852250E0,8.948391724E-1,-5.408253479E-1,9.713151398E0
6.633902250E0,1.297801208E-1,-6.843768311E-1,9.824819183E0
6.643952250E0,-4.558021545E-1,-3.864962769E-1,9.684111786E0
6.654001250E0,2.754272461E-2,5.087919617E-1,9.823022919E0
6.664051250E0,1.404080200E-1,3.129991150E-1,9.692344666E0
6.674101250E0,1.261277161E0,3.794609070E-1,9.795480194E0
6.684150250E0,1.743723907E0,-2.606080627E-1,9.804162140E0
6.694200250E0,1.528621216E0,-5.414241028E-1,9.765692139E0
6.704250250E0,1.946252747E0,-5.629792786E-1,9.748328247E0
6.714299250E0,7.842192078E-1,-4.872367859E-1,9.821975098E0
6.724349250E0,1.293160858E0,8.249345398E-1,9.582772522E0
6.734399250E0,1.093625793E0,3.091072083E-1,9.872270508E0
6.744448250E0,9.422904968E-1,6.167175293E-1,9.805359650E0
6.754498250E0,1.954335938E0,5.300477600E-1,9.754764862E0
6.764548250E0,1.740131378E0,1.901046753E-1,9.738748169E0
6.774597250E0,1.733545074E0,1.484912109E-1,9.883197784E0
6.784647250E0,1.477727051E0,-2.101629639E-1,9.797426147E0
6.794697250E0,5.957611084E-1,1.700463867E-1,9.656718750E0
6.804747250E0,1.774110718E0,4.108955383E-1,9.822873230E0
6.814796250E0,1.570683746E0,-3.065625000E-1,9.811047821E0
6.824846250E0,9.491761780E-1,-4.234693909E-1,9.711804199E0
6.834896250E0,2.606230316E0,1.496887207E-3,9.803862762E0
6.844945250E0,2.829865265E0,-1.503772888E0,9.761949921E0
6.854995250E0,1.597478027E0,-1.336271210E0,9.926607513E0
6.865045250E0,5.195396118E0,-2.972817993E-1,9.806407471E0
6.875094250E0,3.737577667E0,-2.219284973E0,9.800719299E0
6.885144250E0,4.537813568E0,-8.812174988E-1,9.876910858E0
6.895194250E0,3.371588745E0,-1.101858673E0,9.699380035E0
6.905243250E0,3.979923706E0,-6.691085815E-1,9.913285217E0
6.915293250E0,3.467688904E0,-1.356329498E0,9.828411713E0
6.925343250E0,3.494183807E0,-9.240284729E-1,9.760902100E0
6.935392250E0,2.937192078E0,-1.059047699E0,9.890831909E0
6.945442250E0,3.457360382E0,-5.358856201E-1,9.846823425E0
6.955492250E0,1.304836578E0,2.151026917E-1,9.805060272E0
6.965541250E0,3.368594971E0,1.794767761E-1,9.837093658E0
6.975591250E0,1.277742920E0,-1.972897339E-1,9.790690155E0
6.985641250E0,1.350641327E0,3.650907898E-1,9.748328247E0
6.995690250E0,1.611099701E0,-6.541397095E-2,9.778415680E0
7.005740250E0,2.070045319E0,-2.278262329E-1,9.789043579E0
7.015790250E0,2.225571899E0,-2.769241333E-2,9.778415680E0
7.025839250E0,2.973566437E0,8.098159790E-2,9.793234863E0
7.035889250E0,2.769540710E0,-1.197509766E-2,9.806257782E0
7.045939250E0,2.399809570E0,1.347198486E-3,9.787397003E0
7.055988250E0,2.946921844E0,3.891906738E-2,9.755213928E0
7.066038250E0,3.729494476E0,-5.278024292E-1,9.877659302E0
7.076088250E0,4.236490173E0,-3.772155762E-1,9.831854553E0
7.086138250E0,4.489913177E0,-3.845503235E-1,9.809850311E0
7.096187250E0,5.817053375E0,-4.243675232E-1,9.856553192E0
7.106237250E0,6.116730194E0,-8.526269531E-1,9.884095917E0
7.116287250E0,6.942562866E0,-4.950205994E-1,9.866282959E0
7.126336250E0,2.977907410E0,4.340972900E-1,9.954898682E0
7.136386250E0,4.855153656E0,-1.107696533E-1,9.727072449E0
7.146436250E0,5.609285431E0,-8.382568359E-2,9.845176849E0
7.156485250E0,4.825664978E0,-4.058061218E-1,9.809850311E0
7.166535250E0,5.878575439E0,-1.251697083E0,9.798024902E0
7.176585250E0,6.581513672E0,-1.130449219E0,9.822274475E0
7.186634250E0,7.970325623E0,-1.362167358E0,9.854906616E0
7.196684250E0,6.901548157E0,-1.845961304E0,9.746981049E0
7.206734250E0,7.773934021E0,-1.585353241E0,9.819879456E0
7.216783250E0,6.958429871E0,-1.740131378E0,9.899663544E0
7.226833250E0,7.688761139E0,-1.710493011E0,9.897867279E0
7.236883250E0,7.481142883E0,-2.848127289E0,9.910740509E0
7.246932250E0,8.156987457E0,-2.918930054E0,9.914333038E0
7.256982250E0,7.836354218E0,-2.917732544E0,9.904603271E0
7.267032250E0,8.478818207E0,-2.808160400E0,9.934241638E0
7.277081250E0,7.515122223E0,-2.618804169E0,9.876012726E0
7.287131250E0,5.824088745E0,-1.464853821E0,9.914033661E0
7.297181250E0,6.621480560E0,-7.291337585E-1,9.899813232E0
7.307230250E0,3.871249695E0,-1.563049622E0,9.733958130E0
7.317280250E0,4.372706909E0,-2.877017212E-1,9.815837860E0
7.327330250E0,4.305945740E0,-9.400451660E-1,9.806407471E0
7.337380250E0,2.300865326E0,-8.024812317E-1,9.749525757E0
7.347429250E0,2.560425568E0,-7.604187012E-2,9.732461243E0
7.357479250E0,1.606010284E0,-8.861572266E-2,9.705816650E0
7.367529250E0,1.913321228E0,3.489244080E-1,9.804162140E0
7.377578250E0,1.076860657E0,-4.174818420E-1,9.828112335E0
7.387628250E0,1.549577637E0,-3.882925415E-1,9.797725525E0
7.397678250E0,1.088237000E0,-5.209167480E-2,9.732760620E0
7.407727250E0,2.565664673E-1,-1.824705505E-1,9.633516998E0
7.417777250E0,1.743574219E0,2.275268555E-1,9.541308746E0
7.427827250E0,-7.774832153E-1,-7.219487000E-1,9.591155090E0
7.437876250E0,2.915936279E-1,5.156776428E-1,1.018691620E1
7.447926250E0,-3.921844482E-2,6.033952332E-1,9.742789764E0
7.457976250E0,-1.317859497E0,5.631289673E-1,9.549990692E0
7.468025250E0,-2.019151154E0,5.694158936E-1,9.794881439E0
7.478075250E0,-1.815574493E0,7.813751221E-1,9.832902374E0
7.488125250E0,-2.376458130E0,4.264631653E-1,9.602082367E0
7.498174250E0,-2.896626434E0,2.197430420E-1,9.753417664E0
7.508224250E0,-2.375260620E0,3.706292725E-1,9.626930695E0
7.518274250E0,-2.636766815E0,-1.137634277E-1,9.697733459E0
7.528323250E0,-2.953358459E0,-4.453239441E-1,9.657616882E0
7.538373250E0,-2.364483032E0,1.347198486E-1,9.892328796E0
7.548423250E0,-3.698658600E0,-3.852987671E-1,9.821675720E0
7.558472250E0,-3.636986847E0,3.366499329E-1,9.763446808E0
7.568522250E0,-4.122277679E0,9.909393311E-2,9.540859680E0
7.578572250E0,-3.600013733E0,-5.583389282E-2,9.608818359E0
7.588621250E0,-3.547472992E0,-6.864724731E-1,9.471703491E0
7.598671250E0,-3.521277466E0,-1.026714935E0,9.822424164E0
7.608721250E0,-3.500620422E0,-1.016087036E0,9.762398987E0
7.618770250E0,-3.921994171E0,-9.665400696E-1,9.589508514E0
7.628820250E0,-4.025878143E0,-2.772235107E-1,9.675729218E0
7.638870250E0,-4.580474854E0,-2.010319519E-1,9.742340698E0
7.648919250E0,-4.569248199E0,-2.309696960E-1,9.574090576E0
7.658969250E0,-4.297413483E0,-3.239263916E-1,9.749376068E0
7.669019250E0,-3.934268646E0,-6.165678406E-1,9.598489838E0
7.679069250E0,-4.759652252E0,-1.262774048E0,9.701026611E0
7.689118250E0,-4.585863647E0,-7.713459778E-1,9.532327423E0
7.699168250E0,-5.591771851E0,-5.351371765E-1,9.854607239E0
7.709218250E0,-5.328619080E0,-3.126997375E-1,9.694589996E0
7.719267250E0,-6.010002136E0,-2.924917603E-1,9.831555176E0
7.729317500E0,-6.068380737E0,-2.453398132E-1,9.712402954E0
