"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.322031387E1,-7.428517818E0,1.089930773E0,1.025264645E1
2.322242186E1,-7.089335442E0,1.102493048E0,9.983454704E0
2.322452884E1,-7.049255371E0,8.913264275E-1,9.387641907E0
2.322663517E1,-6.792625427E0,6.795616150E-1,9.197412491E0
2.322873791E1,-6.616154671E0,4.636093974E-1,9.184251785E0
2.323085531E1,-6.529414654E0,2.961117923E-1,9.573084831E0
2.323296367E1,-6.413960934E0,1.567298770E-1,9.956535339E0
2.323507383E1,-6.226124287E0,3.589233849E-3,1.034895802E1
2.323717796E1,-6.112465382E0,-1.220339537E-1,1.018265629E1
2.323928052E1,-5.932405472E0,-2.997010350E-1,9.829715729E0
2.324139642E1,-5.729015827E0,-5.024927258E-1,9.372088432E0
2.324350484E1,-5.644070625E0,-6.939185858E-1,9.315856934E0
2.324561585E1,-5.639284611E0,-8.327022791E-1,9.518050194E0
2.324772229E1,-5.663811207E0,-9.044869542E-1,9.538389206E0
2.324983507E1,-5.649454117E0,-1.105484009E0,9.793225288E0
2.325193753E1,-5.625525951E0,-1.239482164E0,9.937990189E0
2.325404569E1,-5.477769375E0,-1.398006678E0,9.843474388E0
2.325615259E1,-5.411966801E0,-1.465603828E0,9.700503349E0
2.325826251E1,-5.364708424E0,-1.466202021E0,9.533005714E0
2.326037059E1,-5.398207664E0,-1.494915962E0,9.495318413E0
2.326248052E1,-5.416752338E0,-1.494317770E0,9.652647018E0
2.326458707E1,-5.397609711E0,-1.460818172E0,9.695717812E0
2.326668225E1,-5.429912567E0,-1.422533035E0,9.833903313E0
2.326878782E1,-5.420341492E0,-1.322034478E0,9.808777809E0
2.327089887E1,-5.304887772E0,-1.164108157E0,9.730413437E0
2.327300672E1,-5.146363258E0,-9.589236975E-1,9.627521515E0
2.327511470E1,-4.863411903E0,-8.069794178E-1,9.562915802E0
2.327722632E1,-4.138985157E0,-7.519445419E-1,9.650253296E0
2.327933792E1,-2.596212626E0,-6.526423693E-1,9.748957634E0
2.328145311E1,-1.064207911E0,-1.021735311E0,9.875179291E0
2.328355321E1,-6.251249313E-1,-1.363310695E0,9.982257843E0
2.328567002E1,-8.362914920E-1,-1.400997639E0,9.902098656E0
2.328777614E1,-1.220339537E0,-1.418943882E0,9.655039787E0
2.328988840E1,-1.613958836E0,-1.470389485E0,9.499505997E0
2.329199142E1,-1.926222205E0,-1.574477315E0,9.443872452E0
2.329409143E1,-2.228914261E0,-1.727019787E0,9.432506561E0
2.329621144E1,-2.444268227E0,-1.859821439E0,9.496515274E0
2.329831864E1,-2.665604353E0,-1.954936147E0,9.498309135E0
2.330042966E1,-2.361716032E0,-1.351944804E0,1.051944637E1
2.330253233E1,-2.899502754E0,-1.934597135E0,9.623334885E0
2.330463317E1,-3.041277647E0,-1.796411633E0,8.761918068E0
2.330675283E1,-3.176471949E0,-1.541576028E0,9.352945328E0
2.330886514E1,-3.714258909E0,-1.816750646E0,9.410373688E0
2.331097090E1,-3.996013880E0,-1.805982947E0,9.621540070E0
2.331307731E1,-4.170690060E0,-1.666600943E0,1.005105114E1
2.331518390E1,-4.511068821E0,-1.731805444E0,1.004327488E1
2.331729559E1,-4.886143684E0,-1.692921996E0,9.576076508E0
2.331940065E1,-5.196014404E0,-1.466202021E0,9.632308006E0
2.332150927E1,-5.647061348E0,-1.503290772E0,9.562317848E0
2.332361677E1,-5.963512421E0,-1.449452281E0,9.381659508E0
2.332572847E1,-6.219544411E0,-1.141974568E0,9.642477036E0
2.332784522E1,-6.663413048E0,-1.048654556E0,1.001156998E1
2.332994314E1,-7.240083218E0,-1.128215909E0,9.665806770E0
2.333205044E1,-7.705487251E0,-1.045663476E0,9.317651749E0
2.333415598E1,-8.078168869E0,-9.577272534E-1,9.385248184E0
2.333626434E1,-8.737990379E0,-8.165507317E-1,9.506086349E0
2.333836483E1,-9.089735031E0,-6.424728632E-1,1.001216793E1
2.334048328E1,-9.453444481E0,-4.546363056E-1,9.863813400E0
2.334259120E1,-9.668199539E0,-2.667997181E-1,9.943972588E0
2.334470109E1,-9.814760208E0,3.050848842E-2,1.003729248E1
2.334680750E1,-9.860821724E0,3.517449200E-1,1.012522888E1
2.334891505E1,-9.989436150E0,7.256234884E-1,9.893125534E0
2.335102495E1,-9.893125534E0,9.601200819E-1,9.775876999E0
2.335313300E1,-9.986445427E0,1.357926846E0,9.839286804E0
2.335524192E1,-9.883553505E0,1.664208174E0,1.018505001E1
2.335734922E1,-9.906884193E0,1.999203324E0,9.914062500E0
2.335945485E1,-9.751948357E0,2.371885538E0,9.919445992E0
2.336155557E1,-9.549157143E0,2.706282377E0,9.920642853E0
2.336367490E1,-9.255437851E0,3.078964472E0,9.767501831E0
2.336578226E1,-8.962915421E0,3.293122053E0,9.702297211E0
2.336789327E1,-8.818747520E0,3.474378586E0,9.589835167E0
2.336999476E1,-8.608179092E0,3.664607763E0,9.267401695E0
2.337209259E1,-8.336593628E0,3.884747505E0,9.823135376E0
2.337421536E1,-8.038687706E0,3.960121393E0,1.001276588E1
2.337632340E1,-7.916055679E0,3.983451605E0,9.547960281E0
2.337843544E1,-7.930412292E0,4.031308174E0,9.457033157E0
2.338054077E1,-7.680960655E0,4.063611031E0,9.455837250E0
2.338264824E1,-7.316653252E0,4.095914364E0,9.511469841E0
2.338475743E1,-7.126423836E0,4.080360889E0,9.166903496E0
2.338686073E1,-7.022934437E0,3.950550079E0,8.976674080E0
2.338895863E1,-6.901498795E0,3.806980848E0,9.565308571E0
2.339108086E1,-6.838686943E0,3.610769272E0,9.954142570E0
2.339318909E1,-6.772884369E0,3.491128206E0,9.730413437E0
2.339530567E1,-6.587440968E0,3.293720484E0,9.655039787E0
2.339740415E1,-6.507281303E0,3.154338360E0,9.483952522E0
2.339951471E1,-6.405586243E0,3.039483070E0,9.929018021E0
2.340161948E1,-6.002993584E0,2.808575630E0,1.019282627E1
2.340372964E1,-6.078367710E0,2.673979282E0,9.496515274E0
2.340583677E1,-6.125626087E0,2.483151674E0,9.880562782E0
2.340794686E1,-6.097510338E0,2.286342144E0,9.844072342E0
2.341005508E1,-6.097510338E0,2.095514536E0,1.013300610E1
2.341216407E1,-5.998208046E0,1.879562140E0,1.012044334E1
2.341426913E1,-6.004190445E0,1.730608940E0,9.939785004E0
2.341636562E1,-5.856433392E0,1.390229940E0,1.011924744E1
2.341848697E1,-5.887540340E0,1.184447169E0,9.786644936E0
2.342059640E1,-5.959922791E0,9.164510965E-1,1.003848934E1
2.342270797E1,-5.905486107E0,6.873382926E-1,1.070010471E1
2.342481192E1,-5.782854080E0,5.138586760E-1,1.043809032E1
2.342691380E1,-5.725426197E0,3.116651475E-1,9.330811501E0
2.342901931E1,-5.740979671E0,1.298106313E-1,9.390034676E0
2.343113857E1,-5.598008633E0,9.571290575E-3,9.333204269E0
2.343324685E1,-5.425725460E0,-2.446661144E-1,9.559326172E0
2.343535650E1,-5.469394207E0,-5.892325640E-1,9.730413437E0
2.343745937E1,-5.560919762E0,-8.614161611E-1,1.003430176E1
2.343956027E1,-5.492125988E0,-1.121037364E0,9.491728783E0
2.344167861E1,-5.219942570E0,-9.882357717E-1,9.092725754E0
2.344378689E1,-5.056632519E0,-1.031306505E0,9.331410408E0
2.344589791E1,-5.348556995E0,-1.604387641E0,1.006899738E1
2.344800186E1,-5.133800983E0,-1.586441398E0,9.781260490E0
2.345010188E1,-5.056632519E0,-1.701296926E0,1.015513897E1
2.345222132E1,-5.138586521E0,-1.949552298E0,1.024845982E1
2.345432778E1,-4.884947300E0,-1.922034740E0,1.016590691E1
2.345643887E1,-5.023132801E0,-2.248056889E0,9.452845573E0
2.345854415E1,-5.173880577E0,-2.635095835E0,9.452247620E0
2.346065276E1,-4.841278553E0,-2.478366137E0,9.693324089E0
2.346276143E1,-4.846064091E0,-2.659622431E0,1.001994514E1
2.346487063E1,-4.788636208E0,-2.703291416E0,9.976874352E0
2.346697701E1,-4.713860512E0,-2.785245657E0,9.614361763E0
2.346908123E1,-4.791627407E0,-2.885744095E0,9.433703423E0
2.347118345E1,-4.701896667E0,-2.886342287E0,9.184849739E0
2.347330212E1,-4.576273441E0,-2.761915445E0,9.197412491E0
2.347540935E1,-4.423132420E0,-2.676372051E0,9.062217712E0
2.347752009E1,-4.628915310E0,-2.910270452E0,9.481559753E0
2.347962736E1,-4.636692047E0,-2.991028309E0,9.931410789E0
2.348173662E1,-4.450650215E0,-2.996412039E0,9.859027863E0
2.348384378E1,-4.202992916E0,-2.821137905E0,9.235098839E0
2.348595154E1,-3.863810301E0,-2.453839540E0,8.599205971E0
2.348805955E1,-3.976273060E0,-2.505883455E0,9.326624870E0
2.349016805E1,-3.901497364E0,-2.481357098E0,1.001456070E1
2.349227532E1,-3.891926050E0,-2.691925526E0,1.032263660E1
2.349438044E1,-3.717249870E0,-2.505285263E0,1.060199928E1
2.349649303E1,-3.366701365E0,-2.057229280E0,1.025204849E1
2.349860197E1,-3.316452265E0,-1.904686809E0,9.418747902E0
2.350071025E1,-3.470191002E0,-2.143370867E0,9.670592308E0
2.350281496E1,-3.591028690E0,-2.310270309E0,9.629316330E0
2.350491526E1,-3.539582968E0,-2.277369022E0,9.179466248E0
2.350703269E1,-3.546163082E0,-2.027917147E0,9.611968994E0
2.350913657E1,-3.314657450E0,-1.545165181E0,9.582656860E0
2.351125299E1,-2.977269650E0,-1.130010486E0,9.620343208E0
2.351335777E1,-2.961117983E0,-1.129412293E0,1.004566765E1
2.351546483E1,-2.769692183E0,-1.360319614E0,1.023888779E1
2.351757440E1,-2.806781054E0,-1.594218135E0,1.082871914E1
2.351968075E1,-2.720041037E0,-1.667199135E0,9.811170578E0
2.352179256E1,-2.446661234E0,-1.232901812E0,9.366106033E0
2.352389987E1,-2.466402054E0,-9.732806087E-1,1.016231823E1
2.352600618E1,-2.283949137E0,-2.853440940E-1,9.514460564E0
2.352810603E1,-2.294118643E0,-1.513460279E-1,9.178269386E0
2.353022478E1,-2.348555326E0,-2.219343036E-1,9.972686768E0
2.353233384E1,-2.444866419E0,-3.320041299E-1,1.006480980E1
2.353444360E1,-2.325225353E0,-5.760720372E-1,1.030110168E1
2.353654447E1,-2.139183521E0,-5.641079545E-1,8.861220360E0
2.353863661E1,-2.063211441E0,-6.221339107E-1,8.703892708E0
2.354075816E1,-1.859821439E0,-3.732803464E-1,9.020941734E0
2.354286341E1,-1.755733609E0,-1.004985496E-1,9.601201057E0
2.354498556E1,-1.534397483E0,1.393819153E-1,1.073121166E1
2.354708822E1,-1.141974568E0,3.206382394E-1,1.174098206E1
2.354918974E1,-8.153542876E-1,2.913261652E-1,1.201735306E1
2.355129717E1,-1.037288666E0,1.758724600E-1,1.048056316E1
2.355341536E1,-1.362712502E0,-1.878365725E-1,9.782457352E0
2.355552560E1,-1.436890006E0,-2.787638307E-1,9.296115875E0
2.355763270E1,-1.366899967E0,-2.213360965E-1,9.911669731E0
2.355973403E1,-1.537986755E0,-7.298108935E-2,8.926424980E0
2.356184822E1,-1.265803218E0,-6.819544733E-2,9.962516785E0
2.356395674E1,-1.028315544E0,-2.392822644E-3,9.315856934E0
2.356606708E1,-1.200598717E0,-2.171486616E-1,9.595218658E0
2.356817276E1,-1.274776220E0,-5.617151260E-1,9.374481201E0
2.357027845E1,-1.195214868E0,-6.191428304E-1,1.027358437E1
2.357237884E1,-1.153340459E0,-5.856433511E-1,9.857233047E0
2.357449622E1,-9.403793216E-1,-3.720839322E-1,9.007781029E0
2.357660567E1,-1.309472203E0,-5.802595019E-1,1.034955597E1
2.357871638E1,-1.649253011E0,-1.085743308E0,1.103450203E1
2.358082133E1,-1.447059512E0,-1.111466169E0,1.016411209E1
2.358292587E1,-1.203589797E0,-1.432702541E0,1.034297562E1
2.358503895E1,-1.119242787E0,-1.558923960E0,8.704490662E0
2.358714793E1,-1.183848977E0,-1.660020709E0,8.213363647E0
2.358925623E1,-1.469791293E0,-1.595414519E0,9.743574142E0
2.359136075E1,-1.502094388E0,-1.397408366E0,1.105603695E1
2.359346137E1,-1.741376638E0,-1.655833244E0,1.014616585E1
2.359558007E1,-1.638485312E0,-1.892722726E0,8.661419868E0
2.359768837E1,-1.645663738E0,-2.097309113E0,9.533603668E0
2.359979985E1,-1.406381488E0,-2.117648125E0,9.389435768E0
2.360190465E1,-1.342373490E0,-2.045863390E0,9.742377281E0
2.360401256E1,-1.399203062E0,-1.767099500E0,1.088255692E1
2.360611933E1,-1.225723386E0,-1.969292998E0,1.012821960E1
2.360822793E1,-1.311266780E0,-2.553740025E0,9.756733894E0
2.361033747E1,-1.283749342E0,-2.061416626E0,8.934201241E0
2.361244627E1,-1.085145116E0,-1.984846354E0,9.286544800E0
2.361455277E1,-9.996016622E-1,-1.595414519E0,1.114696407E1
2.361665299E1,-9.637092948E-1,-1.638485312E0,1.189292717E1
2.361877043E1,-1.345962763E0,-2.276172638E0,9.142376900E0
2.362087845E1,-1.363310695E0,-2.362912416E0,8.535796165E0
2.362298924E1,-1.482353687E0,-2.131406784E0,9.590433121E0
2.362509551E1,-1.427916884E0,-2.228316069E0,9.017950058E0
2.362720486E1,-1.200000525E0,-2.075175524E0,9.503094673E0
2.362931257E1,-8.991031051E-1,-1.849651933E0,1.144546890E1
2.363142012E1,-8.297112584E-1,-2.027318954E0,1.101177025E1
2.363352891E1,-8.087740541E-1,-1.731805444E0,9.909276962E0
2.363563629E1,-1.155733347E0,-1.750947952E0,8.132605553E0
2.363774449E1,-1.183848977E0,-1.448255897E0,9.119645119E0
2.363985252E1,-1.192822099E0,-1.429113269E0,9.401400566E0
2.364196086E1,-1.140778184E0,-1.557129383E0,1.058285618E1
2.364406937E1,-1.005583763E0,-1.624726534E0,1.094178009E1
2.364617796E1,-1.249053478E0,-1.725225091E0,9.982855797E0
2.364828524E1,-1.336391449E0,-1.701895118E0,8.505886078E0
2.365039183E1,-1.062413216E0,-1.717448473E0,8.777471542E0
2.365250234E1,-7.824530005E-1,-1.775474429E0,9.316454887E0
2.365461152E1,-3.146561682E-1,-1.660618901E0,1.119242764E1
2.365671671E1,-2.141576260E-1,-1.483550072E0,1.096570778E1
2.365881545E1,9.092725813E-2,-8.859425783E-1,1.109731293E1
2.366092930E1,-8.195417374E-2,-1.307677627E0,1.032742214E1
2.366304313E1,-1.884347796E-1,-1.351944804E0,8.813364029E0
2.366515284E1,-2.063809484E-1,-1.381256819E0,7.938787460E0
2.366726070E1,5.204389244E-2,-1.308275819E0,1.028913784E1
2.366936907E1,2.703889608E-1,-1.088136077E0,1.076411247E1
2.367148343E1,3.637090325E-1,-1.079761267E0,1.004626560E1
2.367357229E1,4.067798555E-1,-1.382453322E0,9.179466248E0
2.367568330E1,6.346961856E-1,-1.152742267E0,9.597013474E0
2.367779869E1,8.219345808E-1,-8.895317912E-1,1.060199928E1
2.367990888E1,6.867401004E-1,-9.810572863E-1,9.174081802E0
2.368200892E1,3.864408433E-1,-1.430309772E0,8.988637924E0
2.368412691E1,3.463610709E-1,-1.215553880E0,8.193024635E0
2.368623400E1,6.825526357E-1,-1.153340459E0,9.682557106E0
2.368834502E1,8.823533654E-1,-1.134197950E0,1.053260708E1
2.369044764E1,1.142572761E0,-1.406979680E0,1.118405342E1
2.369254615E1,1.275374413E0,-1.705484390E0,1.002473068E1
2.369465427E1,1.030110121E0,-1.806581140E0,8.597412109E0
2.369676283E1,9.433703423E-1,-1.542174220E0,9.374481201E0
2.369887444E1,8.392825127E-1,-1.268794179E0,9.329615593E0
2.370098341E1,1.149751306E0,-1.025324464E0,1.010967541E1
2.370308992E1,1.202991605E0,-1.403988719E0,9.491728783E0
2.370520034E1,1.342971683E0,-1.807179332E0,9.064610481E0
2.370731842E1,1.521237016E0,-1.869990945E0,9.380462646E0
2.370942703E1,1.737787485E0,-1.725823283E0,1.063549805E1
2.371153538E1,1.884945989E0,-1.252044439E0,1.096032429E1
2.371364111E1,2.134397745E0,-8.129615188E-1,1.059182930E1
2.371574946E1,1.811964989E0,-9.170492887E-1,1.029751205E1
2.371785861E1,1.868196249E0,-8.697910309E-1,9.933803558E0
2.371996592E1,1.798206210E0,-8.560323119E-1,9.077771187E0
2.372207506E1,1.788036704E0,-6.693921089E-1,8.803792953E0
2.372417942E1,1.803590059E0,-4.815555513E-1,1.003968525E1
2.372628018E1,1.691725612E0,-5.485545993E-1,9.711270332E0
2.372839852E1,1.597209096E0,-3.326023519E-1,9.824331284E0
2.373050689E1,1.612762451E0,-1.842473447E-1,9.975677490E0
2.373261782E1,1.801197290E0,-3.577269912E-1,9.379266739E0
2.373472279E1,2.118246317E0,-2.009970993E-1,9.390632629E0
2.373682781E1,2.128415823E0,-1.794617064E-2,1.054098225E1
2.373892958E1,2.033301115E0,4.486542568E-2,1.067916775E1
2.374104822E1,1.761715651E0,2.350948304E-1,8.231309891E0
2.374315708E1,1.524826288E0,4.546362907E-2,9.199805260E0
2.374526710E1,1.579262972E0,3.110669367E-2,9.734601021E0
2.374737420E1,1.478764415E0,-2.362912297E-1,9.962516785E0
2.374948695E1,1.628315806E0,-2.153540403E-2,1.004566765E1
2.375159044E1,1.470389485E0,-2.081755698E-1,9.092127800E0
2.375369762E1,1.417747378E0,-2.835494876E-1,1.040279675E1
2.375580483E1,1.467996716E0,-1.447657645E-1,1.085563850E1
2.375791146E1,1.333998680E0,-3.840480447E-1,9.935597420E0
2.376001205E1,1.401595831E0,-5.000999570E-1,9.013762474E0
2.376213042E1,1.070189953E0,-3.942175210E-1,8.589036942E0
2.376423611E1,1.097109199E0,-4.905286431E-2,8.876773834E0
2.376633962E1,1.028315544E0,3.152543902E-1,9.270393372E0
2.376845612E1,1.278963685E0,7.082754970E-1,1.051346493E1
2.377056330E1,1.110269666E0,5.413761139E-1,1.038185883E1
2.377267435E1,1.167099237E0,4.833501875E-1,1.035374355E1
2.377477960E1,1.159322619E0,6.646065116E-1,9.314660072E0
2.377688333E1,1.156331539E0,7.543373108E-1,8.405387878E0
2.377897715E1,7.351947427E-1,9.858429432E-1,8.266604424E0
2.378110270E1,6.269195080E-1,1.269990563E0,9.664610863E0
2.378320496E1,8.919246197E-1,1.562513232E0,1.096570778E1
2.378532684E1,9.373882413E-1,1.303490162E0,1.067677498E1
2.378742948E1,9.577272534E-1,1.097707391E0,1.120499039E1
2.378954055E1,7.651050687E-1,1.322034478E0,9.410971642E0
2.379164299E1,7.567301393E-1,1.350150228E0,8.473583221E0
2.379374368E1,8.015955687E-1,1.287936807E0,9.028717995E0
2.379586050E1,8.943174481E-1,1.034297585E0,9.814760208E0
2.379796926E1,1.067198873E0,9.906286001E-1,9.871589661E0
2.380008174E1,1.135992527E0,9.672985673E-1,1.036391354E1
2.380218823E1,1.086939692E0,1.043270707E0,1.000498962E1
2.380429541E1,9.888339639E-1,8.039883971E-1,9.677771568E0
2.380640356E1,1.018744230E0,6.275177598E-1,1.018624592E1
2.380851136E1,1.016949654E0,3.541377485E-1,1.002592659E1
2.381061990E1,1.140778184E0,3.631108403E-1,9.948758125E0
2.381272565E1,1.052243710E0,5.796613097E-1,1.028674412E1
2.381482665E1,9.888339639E-1,7.651050687E-1,8.511868477E0
2.381694706E1,1.183250785E0,6.981059909E-1,9.410373688E0
2.381906211E1,8.548358679E-1,-1.208375469E-1,8.391629219E0
2.382116347E1,9.373882413E-1,-5.742774159E-2,9.815358162E0
2.382326923E1,1.124028444E0,1.483550072E-1,1.073480034E1
2.382537263E1,1.753340840E0,4.396811724E-1,1.214477158E1
2.382747568E1,1.874776483E0,2.434697002E-1,1.285364532E1
2.382959391E1,1.940579176E0,-8.853443712E-2,1.157527924E1
2.383170227E1,1.694118381E0,-4.163511395E-1,7.726424217E0
2.383381324E1,1.566102386E0,-3.391826153E-1,8.032107353E0
2.383591739E1,1.350748420E0,-1.351944804E-1,1.022512913E1
2.383801734E1,1.314856052E0,-3.050848842E-2,9.569496155E0
2.384013563E1,1.497308731E0,1.028913707E-1,9.443274498E0
2.384224338E1,1.305882931E0,-3.469592705E-2,9.736993790E0
2.384435411E1,1.676172256E0,-7.896314561E-2,1.011386299E1
2.384645725E1,1.794616938E0,-4.289134443E-1,1.029332447E1
2.384855777E1,1.947757602E0,-6.687939167E-1,1.044826031E1
2.385067417E1,2.334198475E0,-1.956132501E-1,1.082453156E1
2.385277369E1,2.499901533E0,-1.914258115E-2,1.120917797E1
2.385488296E1,2.168495417E0,-1.196411327E-1,9.868598938E0
2.385698940E1,2.082952023E0,2.333002165E-2,8.710473061E0
2.385910133E1,1.958525300E0,-3.828516304E-1,9.168698311E0
2.386122010E1,1.878365755E0,-5.694918036E-1,8.544769287E0
2.386332774E1,2.191825628E0,-3.696911037E-1,8.880961418E0
2.386543498E1,2.277369022E0,-5.934200287E-1,1.024546814E1
2.386754130E1,2.024327993E0,-6.496513486E-1,1.040459061E1
2.386964917E1,1.808973908E0,-9.218349457E-1,1.082871914E1
2.387174897E1,1.917847395E0,-1.137787223E0,1.071565819E1
2.387386730E1,2.033301115E0,-1.355534077E0,8.733204842E0
2.387597496E1,2.075773716E0,-1.590030670E0,8.854640007E0
2.387808594E1,2.190030813E0,-1.498505235E0,9.775876999E0
2.388019322E1,1.895115495E0,-1.578664780E0,1.030409241E1
2.388230653E1,1.886142492E0,-1.562513232E0,1.176191998E1
2.388440836E1,1.669592023E0,-1.548156261E0,1.145623684E1
2.388651741E1,1.737189293E0,-1.262213945E0,1.001456070E1
2.388862093E1,1.539781332E0,-1.304686546E0,9.824930191E0
2.389072224E1,1.189831018E0,-1.376471281E0,8.588438988E0
2.389283153E1,1.040279627E0,-1.361516118E0,8.240283012E0
2.389494929E1,1.049252748E0,-1.083350420E0,9.098110199E0
2.389705993E1,1.134197950E0,-5.748756528E-1,1.056012440E1
2.389916911E1,1.109671474E0,-5.748756528E-1,1.039801121E1
2.390127430E1,1.336391449E0,-3.122633696E-1,1.053799057E1
2.390338327E1,1.423131227E0,-7.896314561E-2,9.196813583E0
2.390549023E1,1.437488198E0,1.124626622E-1,8.827122688E0
2.390759871E1,1.361516118E0,3.337987661E-1,9.986445427E0
2.390970657E1,1.352542996E0,8.566305041E-1,1.086161995E1
2.391181521E1,1.477568030E0,1.484148264E0,1.144786167E1
2.391391920E1,1.356730461E0,1.666002750E0,1.088255692E1
2.391601505E1,1.314257860E0,1.865803480E0,9.570692062E0
2.391814016E1,1.378864050E0,1.913061738E0,8.891130447E0
2.392024913E1,1.500299811E0,1.768295884E0,8.342576027E0
2.392236102E1,1.667199135E0,1.528415442E0,8.348558426E0
2.392446412E1,1.688734531E0,1.189232826E0,9.384650230E0
2.392656376E1,1.698904037E0,1.165304661E0,9.556933403E0
2.392867990E1,1.828714728E0,1.184447169E0,9.651450157E0
2.393078889E1,1.730608940E0,1.121635556E0,9.098110199E0
2.393289974E1,1.541576028E0,9.296116233E-1,7.570890903E0
2.393500364E1,1.878365755E0,1.422533035E0,8.640482903E0
2.393710382E1,2.328216314E0,1.933400750E0,9.169296265E0
2.393922220E1,2.781656265E0,2.253440619E0,9.556335449E0
2.394133048E1,3.069991350E0,2.253440619E0,1.100877857E1
2.394344122E1,3.488735437E0,2.180459738E0,1.169611740E1
2.394554696E1,3.588037491E0,2.079362869E0,1.136172009E1
2.394765333E1,3.495913982E0,2.055434704E0,1.117149067E1
2.394975614E1,3.562912941E0,1.944168448E0,1.008694363E1
2.395187224E1,3.477369547E0,1.986641049E0,8.997013092E0
2.395398108E1,3.726821184E0,2.152942181E0,8.822337151E0
2.395609002E1,4.020540237E0,2.128415823E0,9.290133476E0
2.395819470E1,4.112065792E0,1.831705689E0,9.789635658E0
2.396029774E1,4.316053867E0,1.653440475E0,9.484550476E0
2.396241248E1,4.560719967E0,1.638485312E0,9.574281693E0
2.396451987E1,4.848456860E0,1.589432478E0,9.674181938E0
2.396663107E1,4.849653244E0,1.527817249E0,1.006181908E1
2.396873779E1,4.897509575E0,1.479362607E0,1.014855862E1
2.397084706E1,4.872385025E0,1.421934843E0,9.847661972E0
2.397295415E1,5.087738991E0,1.569691658E0,9.754940033E0
2.397506225E1,4.999204636E0,1.344766378E0,9.384650230E0
2.397717023E1,5.041079044E0,1.186241865E0,9.285347939E0
2.397927608E1,5.068596363E0,1.094716311E0,9.071190834E0
2.398137689E1,5.091926575E0,1.061216831E0,8.965906143E0
2.398349496E1,5.102096081E0,1.091127157E0,1.023709393E1
2.398560214E1,5.137390137E0,8.512466550E-1,9.799804688E0
2.398771404E1,5.035695076E0,6.299105883E-1,8.463413239E0
2.398982036E1,4.844867706E0,3.296113312E-1,9.069396019E0
2.399192956E1,4.788636208E0,7.657032460E-2,9.726823807E0
2.399403646E1,4.915455818E0,6.221338734E-2,1.029571724E1
2.399614455E1,4.990829945E0,2.452643216E-2,1.126122189E1
2.399825253E1,5.108078003E0,-1.052841991E-1,1.080299568E1
2.400036107E1,4.839483738E0,-2.303091735E-1,9.504889488E0
2.400246499E1,4.579862595E0,-2.769692242E-1,9.415757179E0
2.400456026E1,4.570889473E0,-1.860419661E-1,9.433703423E0
2.400668872E1,4.467998028E0,-1.184447184E-1,1.003131104E1
2.400880596E1,4.330410957E0,-1.076770201E-1,1.023709393E1
2.401090683E1,4.517649174E0,-2.518445849E-1,1.061575794E1
2.401301049E1,4.481756687E0,-1.375873089E-1,9.906884193E0
2.401511572E1,4.451248169E0,1.597209126E-1,1.028195858E1
2.401722689E1,4.460819721E0,1.405783296E-1,1.023410225E1
2.401933542E1,4.298107624E0,1.268195957E-1,1.039741230E1
2.402144449E1,4.237689018E0,2.219343036E-1,9.431310654E0
2.402355162E1,4.289732933E0,2.362912297E-1,9.282955170E0
2.402565993E1,4.528416634E0,2.745763958E-1,1.023290634E1
2.402776806E1,4.356133461E0,5.922235847E-1,1.124387360E1
2.402987631E1,4.383651257E0,6.251249313E-1,1.076052380E1
2.403198473E1,4.461417675E0,2.171486616E-1,1.042971611E1
2.403409321E1,4.403990269E0,3.110669367E-2,1.063250732E1
2.403619883E1,3.805186272E0,8.374879137E-3,9.339784622E0
2.403830019E1,3.444468260E0,1.082752272E-1,7.633702278E0
2.404041736E1,3.455834150E0,6.699903309E-2,9.302098274E0
2.404252574E1,3.896113396E0,-9.631111473E-2,1.073121166E1
2.404463386E1,3.863212109E0,-1.441675574E-1,1.087537861E1
2.404673035E1,3.573082447E0,-1.974078715E-1,8.974281311E0
2.404883889E1,3.579662561E0,-4.360919297E-1,9.803394318E0
2.405094637E1,3.794418573E0,-7.286145091E-1,9.958329201E0
2.405305925E1,3.773481369E0,-9.098708034E-1,1.097827053E1
2.405517718E1,3.446861029E0,-8.081758618E-1,1.054816055E1
2.405728244E1,3.178266764E0,-7.992027402E-1,9.259027481E0
2.405938287E1,3.250649452E0,-1.033699393E0,9.671789169E0
2.406148987E1,3.367897987E0,-1.147956610E0,1.047099209E1
2.406360853E1,3.544368505E0,-1.326221943E0,1.040937710E1
2.406571885E1,3.581457376E0,-1.287936807E0,1.007916737E1
2.406782737E1,3.498904943E0,-1.302293777E0,9.802198410E0
2.406993389E1,3.400799274E0,-1.335195065E0,1.051525879E1
2.407204204E1,3.247060299E0,-1.195813060E0,1.023769188E1
2.407414927E1,2.778665304E0,-1.128215909E0,9.086744308E0
2.407625733E1,2.568695068E0,-1.300499082E0,8.252246857E0
2.407836553E1,2.639283419E0,-1.630708575E0,8.293522835E0
2.408047167E1,2.944966555E0,-1.889731646E0,9.681360245E0
2.408257308E1,3.262015581E0,-1.898704767E0,1.114756203E1
2.408469049E1,3.340380430E0,-1.774278045E0,1.142333508E1
2.408679910E1,3.236890793E0,-1.650449395E0,1.056191921E1
2.408891030E1,2.961716175E0,-1.636690736E0,8.760722160E0
2.409101327E1,3.148356438E0,-1.541576028E0,8.563314438E0
