Force 1,Force 2
835.4736328125,1687.060546875
830.6396484375,1679.8095703125
829.833984375,1671.7529296875
826.611328125,1674.9755859375
815.33203125,1676.5869140625
801.6357421875,1670.947265625
789.55078125,1660.4736328125
779.8828125,1664.501953125
773.4375,1673.3642578125
764.5751953125,1680.615234375
757.32421875,1683.837890625
747.65625,1691.89453125
740.4052734375,1696.728515625
740.4052734375,1703.173828125
742.822265625,1708.8134765625
741.2109375,1711.23046875
739.599609375,1716.064453125
741.2109375,1721.7041015625
742.0166015625,1724.12109375
741.2109375,1727.34375
746.8505859375,1731.3720703125
746.8505859375,1732.177734375
748.4619140625,1733.7890625
749.267578125,1734.5947265625
755.712890625,1733.7890625
762.9638671875,1736.2060546875
769.4091796875,1737.01171875
776.66015625,1737.01171875
783.10546875,1737.01171875
791.9677734375,1734.5947265625
795.99609375,1737.8173828125
798.4130859375,1745.068359375
807.275390625,1749.90234375
814.5263671875,1750.7080078125
817.7490234375,1750.7080078125
823.388671875,1753.9306640625
830.6396484375,1757.1533203125
837.890625,1762.79296875
839.501953125,1765.2099609375
837.890625,1766.8212890625
836.279296875,1766.8212890625
832.2509765625,1765.2099609375
820.166015625,1759.5703125
815.33203125,1762.79296875
808.88671875,1761.9873046875
804.052734375,1767.626953125
800.830078125,1770.0439453125
798.4130859375,1767.626953125
798.4130859375,1764.404296875
804.8583984375,1770.0439453125
808.0810546875,1773.2666015625
812.9150390625,1777.294921875
818.5546875,1783.740234375
823.388671875,1787.7685546875
828.22265625,1790.185546875
833.056640625,1794.2138671875
836.279296875,1795.8251953125
842.724609375,1799.0478515625
848.3642578125,1800.6591796875
854.8095703125,1803.8818359375
858.0322265625,1807.1044921875
864.4775390625,1811.1328125
865.283203125,1814.35546875
868.505859375,1819.189453125
871.728515625,1818.3837890625
872.5341796875,1820.80078125
878.173828125,1824.0234375
883.0078125,1827.24609375
887.0361328125,1831.2744140625
889.453125,1835.302734375
891.8701171875,1837.7197265625
895.8984375,1840.9423828125
896.7041015625,1840.9423828125
898.3154296875,1843.359375
897.509765625,1843.359375
899.12109375,1844.970703125
899.12109375,1845.7763671875
899.12109375,1844.970703125
897.509765625,1846.58203125
896.7041015625,1843.359375
898.3154296875,1844.970703125
897.509765625,1843.359375
894.287109375,1841.748046875
892.67578125,1839.3310546875
889.453125,1833.69140625
892.67578125,1839.3310546875
888.6474609375,1836.9140625
886.23046875,1829.6630859375
885.4248046875,1830.46875
883.0078125,1828.0517578125
881.396484375,1832.8857421875
882.2021484375,1829.6630859375
874.1455078125,1819.9951171875
869.3115234375,1820.80078125
865.283203125,1820.80078125
858.837890625,1818.3837890625
854.00390625,1812.744140625
845.947265625,1802.2705078125
843.5302734375,1799.0478515625
844.3359375,1797.4365234375
835.4736328125,1780.517578125
818.5546875,1746.6796875
812.9150390625,1743.45703125
825.0,1761.9873046875
820.9716796875,1748.291015625
798.4130859375,1716.8701171875
760.546875,1658.056640625
765.380859375,1662.0849609375
787.1337890625,1689.4775390625
793.5791015625,1688.671875
788.7451171875,1666.9189453125
785.5224609375,1633.0810546875
791.9677734375,1631.4697265625
806.4697265625,1655.6396484375
815.33203125,1665.3076171875
816.1376953125,1662.890625
814.5263671875,1656.4453125
813.720703125,1657.2509765625
822.5830078125,1667.724609375
830.6396484375,1680.615234375
836.279296875,1687.060546875
837.890625,1687.8662109375
836.279296875,1680.615234375
837.890625,1686.2548828125
837.0849609375,1691.0888671875
836.279296875,1689.4775390625
829.833984375,1679.8095703125
825.0,1670.1416015625
822.5830078125,1670.1416015625
825.0,1674.9755859375
826.611328125,1680.615234375
825.8056640625,1680.615234375
825.0,1682.2265625
826.611328125,1683.0322265625
827.4169921875,1687.8662109375
829.833984375,1691.0888671875
831.4453125,1693.505859375
832.2509765625,1696.728515625
833.8623046875,1697.5341796875
833.8623046875,1700.7568359375
834.66796875,1703.9794921875
837.890625,1706.396484375
837.890625,1706.396484375
838.6962890625,1708.0078125
837.890625,1708.8134765625
841.9189453125,1714.453125
844.3359375,1716.8701171875
847.55859375,1719.287109375
848.3642578125,1721.7041015625
847.55859375,1722.509765625
851.5869140625,1726.5380859375
851.5869140625,1726.5380859375
849.169921875,1726.5380859375
855.615234375,1731.3720703125
857.2265625,1736.2060546875
859.6435546875,1734.5947265625
863.671875,1739.4287109375
866.0888671875,1743.45703125
870.1171875,1745.8740234375
870.9228515625,1745.8740234375
874.1455078125,1749.0966796875
873.33984375,1753.9306640625
881.396484375,1759.5703125
884.619140625,1763.5986328125
883.0078125,1763.5986328125
882.2021484375,1767.626953125
884.619140625,1769.23828125
882.2021484375,1771.6552734375
880.5908203125,1770.0439453125
874.951171875,1770.0439453125
867.7001953125,1766.015625
863.671875,1768.4326171875
858.837890625,1770.849609375
854.8095703125,1770.0439453125
844.3359375,1763.5986328125
840.3076171875,1764.404296875
835.4736328125,1763.5986328125
829.0283203125,1766.015625
823.388671875,1770.0439453125
815.33203125,1773.2666015625
811.3037109375,1775.68359375
804.8583984375,1775.68359375
801.6357421875,1778.1005859375
804.052734375,1782.12890625
800.830078125,1782.12890625
807.275390625,1782.9345703125
809.6923828125,1780.517578125
812.109375,1783.740234375
812.109375,1785.3515625
811.3037109375,1786.962890625
805.6640625,1783.740234375
816.943359375,1785.3515625
824.1943359375,1790.185546875
825.8056640625,1786.962890625
818.5546875,1775.68359375
817.7490234375,1774.072265625
827.4169921875,1782.12890625
836.279296875,1788.57421875
838.6962890625,1790.9912109375
839.501953125,1787.7685546875
843.5302734375,1787.7685546875
849.169921875,1789.3798828125
849.9755859375,1792.6025390625
852.392578125,1791.796875
854.00390625,1792.6025390625
852.392578125,1788.57421875
852.392578125,1783.740234375
858.0322265625,1790.185546875
862.8662109375,1791.796875
866.0888671875,1791.796875
870.1171875,1792.6025390625
872.5341796875,1795.8251953125
872.5341796875,1796.630859375
876.5625,1794.2138671875
875.7568359375,1790.185546875
881.396484375,1791.796875
883.8134765625,1796.630859375
883.0078125,1794.2138671875
885.4248046875,1798.2421875
887.841796875,1798.2421875
887.0361328125,1795.01953125
883.8134765625,1790.9912109375
887.0361328125,1792.6025390625
884.619140625,1793.408203125
884.619140625,1792.6025390625
887.0361328125,1795.8251953125
887.841796875,1797.4365234375
887.841796875,1797.4365234375
891.8701171875,1799.853515625
891.8701171875,1800.6591796875
891.064453125,1800.6591796875
888.6474609375,1805.4931640625
884.619140625,1807.1044921875
871.728515625,1803.8818359375
858.0322265625,1803.076171875
854.8095703125,1803.8818359375
849.169921875,1808.7158203125
839.501953125,1810.3271484375
829.0283203125,1811.9384765625
823.388671875,1811.1328125
820.9716796875,1815.1611328125
814.5263671875,1816.7724609375
804.8583984375,1817.578125
794.384765625,1817.578125
779.0771484375,1819.189453125
771.0205078125,1823.2177734375
766.1865234375,1822.412109375
765.380859375,1822.412109375
767.7978515625,1826.4404296875
768.603515625,1825.634765625
766.9921875,1827.24609375
763.76953125,1824.8291015625
761.3525390625,1824.8291015625
758.1298828125,1821.6064453125
755.712890625,1821.6064453125
762.9638671875,1827.24609375
762.9638671875,1828.0517578125
756.5185546875,1826.4404296875
745.2392578125,1817.578125
747.65625,1815.966796875
755.712890625,1819.189453125
759.7412109375,1823.2177734375
756.5185546875,1811.9384765625
752.490234375,1797.4365234375
762.9638671875,1801.46484375
766.1865234375,1798.2421875
763.76953125,1789.3798828125
762.9638671875,1786.1572265625
766.9921875,1782.9345703125
773.4375,1787.7685546875
779.0771484375,1790.9912109375
781.494140625,1791.796875
782.2998046875,1786.1572265625
785.5224609375,1783.740234375
789.55078125,1787.7685546875
792.7734375,1787.7685546875
793.5791015625,1788.57421875
795.99609375,1789.3798828125
795.99609375,1788.57421875
799.21875,1790.9912109375
799.21875,1791.796875
800.830078125,1793.408203125
800.830078125,1794.2138671875
799.21875,1795.8251953125
800.0244140625,1798.2421875
794.384765625,1798.2421875
784.716796875,1798.2421875
772.6318359375,1803.076171875
763.76953125,1805.4931640625
755.712890625,1807.91015625
749.267578125,1808.7158203125
740.4052734375,1810.3271484375
732.3486328125,1811.9384765625
723.486328125,1811.9384765625
720.263671875,1813.5498046875
717.8466796875,1813.5498046875
723.486328125,1812.744140625
724.2919921875,1811.9384765625
727.5146484375,1815.966796875
726.708984375,1812.744140625
725.9033203125,1812.744140625
724.2919921875,1809.521484375
728.3203125,1811.1328125
734.765625,1811.1328125
744.43359375,1810.3271484375
749.267578125,1810.3271484375
754.1015625,1812.744140625
760.546875,1817.578125
765.380859375,1820.80078125
766.9921875,1824.0234375
771.826171875,1826.4404296875
774.2431640625,1828.0517578125
768.603515625,1828.0517578125
766.1865234375,1824.8291015625
770.21484375,1826.4404296875
773.4375,1824.8291015625
769.4091796875,1814.35546875
761.3525390625,1804.6875
756.5185546875,1807.91015625
761.3525390625,1809.521484375
768.603515625,1811.1328125
762.158203125,1795.01953125
751.6845703125,1767.626953125
754.1015625,1766.015625
766.1865234375,1781.3232421875
768.603515625,1781.3232421875
772.6318359375,1778.90625
772.6318359375,1774.8779296875
779.8828125,1774.072265625
786.328125,1780.517578125
794.384765625,1783.740234375
797.607421875,1782.12890625
804.8583984375,1782.9345703125
807.275390625,1778.1005859375
813.720703125,1783.740234375
825.0,1784.5458984375
832.2509765625,1786.962890625
831.4453125,1772.4609375
837.890625,1767.626953125
847.55859375,1770.849609375
857.2265625,1775.68359375
862.8662109375,1779.7119140625
867.7001953125,1782.9345703125
870.1171875,1785.3515625
874.951171875,1788.57421875
875.7568359375,1790.185546875
875.7568359375,1791.796875
872.5341796875,1790.185546875
872.5341796875,1792.6025390625
873.33984375,1797.4365234375
873.33984375,1799.0478515625
864.4775390625,1800.6591796875
854.8095703125,1803.8818359375
847.55859375,1804.6875
842.724609375,1803.076171875
849.9755859375,1802.2705078125
858.837890625,1805.4931640625
858.837890625,1808.7158203125
857.2265625,1811.9384765625
859.6435546875,1813.5498046875
858.837890625,1815.966796875
848.3642578125,1819.9951171875
836.279296875,1824.8291015625
816.943359375,1826.4404296875
791.9677734375,1824.8291015625
791.9677734375,1828.857421875
788.7451171875,1826.4404296875
783.10546875,1824.8291015625
779.0771484375,1822.412109375
779.8828125,1818.3837890625
775.8544921875,1815.1611328125
774.2431640625,1813.5498046875
771.826171875,1814.35546875
758.1298828125,1818.3837890625
746.044921875,1819.9951171875
730.7373046875,1817.578125
706.5673828125,1812.744140625
684.0087890625,1801.46484375
678.369140625,1805.4931640625
667.08984375,1808.7158203125
648.5595703125,1795.8251953125
634.0576171875,1795.01953125
626.0009765625,1791.796875
639.697265625,1790.185546875
642.919921875,1773.2666015625
643.7255859375,1765.2099609375
651.7822265625,1763.5986328125
660.64453125,1771.6552734375
665.478515625,1777.294921875
669.5068359375,1773.2666015625
665.478515625,1766.015625
676.7578125,1768.4326171875
687.2314453125,1777.294921875
693.6767578125,1782.12890625
699.31640625,1783.740234375
692.87109375,1759.5703125
686.42578125,1732.177734375
696.09375,1731.3720703125
708.984375,1737.8173828125
716.2353515625,1738.623046875
721.0693359375,1737.01171875
725.09765625,1730.56640625
733.9599609375,1732.177734375
739.599609375,1736.2060546875
743.6279296875,1739.4287109375
747.65625,1741.845703125
753.2958984375,1743.45703125
756.5185546875,1746.6796875
756.5185546875,1745.068359375
760.546875,1748.291015625
758.935546875,1750.7080078125
759.7412109375,1747.4853515625
762.9638671875,1751.513671875
762.9638671875,1753.125
759.7412109375,1751.513671875
756.5185546875,1753.125
749.267578125,1752.3193359375
748.4619140625,1752.3193359375
746.8505859375,1756.34765625
746.8505859375,1760.3759765625
738.7939453125,1761.9873046875
733.9599609375,1766.8212890625
734.765625,1770.849609375
736.376953125,1776.4892578125
731.54296875,1781.3232421875
728.3203125,1783.740234375
724.2919921875,1784.5458984375
713.0126953125,1782.9345703125
702.5390625,1785.3515625
697.705078125,1782.9345703125
700.927734375,1776.4892578125
706.5673828125,1770.0439453125
708.1787109375,1768.4326171875
713.0126953125,1768.4326171875
718.65234375,1766.8212890625
717.8466796875,1761.9873046875
726.708984375,1762.79296875
733.9599609375,1766.8212890625
743.6279296875,1766.8212890625
744.43359375,1760.3759765625
746.044921875,1756.34765625
751.6845703125,1757.958984375
754.1015625,1758.7646484375
764.5751953125,1757.958984375
769.4091796875,1758.7646484375
771.0205078125,1753.125
771.0205078125,1739.4287109375
778.271484375,1736.2060546875
787.939453125,1746.6796875
795.99609375,1749.0966796875
795.99609375,1741.845703125
795.1904296875,1732.9833984375
792.7734375,1731.3720703125
797.607421875,1738.623046875
808.88671875,1740.234375
809.6923828125,1723.3154296875
807.275390625,1708.8134765625
812.109375,1710.4248046875
812.9150390625,1715.2587890625
814.5263671875,1718.4814453125
816.1376953125,1712.0361328125
819.3603515625,1705.5908203125
822.5830078125,1711.23046875
825.8056640625,1720.0927734375
831.4453125,1728.1494140625
837.890625,1732.177734375
839.501953125,1735.400390625
839.501953125,1737.8173828125
841.11328125,1741.0400390625
845.1416015625,1744.2626953125
844.3359375,1747.4853515625
844.3359375,1752.3193359375
841.11328125,1753.9306640625
845.947265625,1755.5419921875
854.00390625,1758.7646484375
860.44921875,1761.181640625
858.0322265625,1765.2099609375
851.5869140625,1767.626953125
831.4453125,1767.626953125
813.720703125,1766.8212890625
792.7734375,1766.8212890625
765.380859375,1766.8212890625
750.87890625,1768.4326171875
744.43359375,1767.626953125
736.376953125,1763.5986328125
725.9033203125,1761.181640625
717.041015625,1753.9306640625
710.595703125,1749.90234375
707.373046875,1749.0966796875
703.3447265625,1750.7080078125
698.5107421875,1752.3193359375
689.6484375,1753.9306640625
691.259765625,1757.958984375
687.2314453125,1760.3759765625
690.4541015625,1761.181640625
687.2314453125,1763.5986328125
684.0087890625,1761.9873046875
684.814453125,1759.5703125
678.369140625,1756.34765625
679.98046875,1756.34765625
683.203125,1758.7646484375
683.203125,1757.1533203125
686.42578125,1757.1533203125
690.4541015625,1761.181640625
695.2880859375,1759.5703125
700.1220703125,1759.5703125
704.9560546875,1759.5703125
708.984375,1756.34765625
713.0126953125,1755.5419921875
719.4580078125,1758.7646484375
719.4580078125,1753.9306640625
720.263671875,1749.90234375
717.8466796875,1737.01171875
719.4580078125,1729.7607421875
723.486328125,1721.7041015625
723.486328125,1702.3681640625
725.9033203125,1686.2548828125
731.54296875,1687.060546875
739.599609375,1690.283203125
745.2392578125,1688.671875
747.65625,1689.4775390625
751.6845703125,1689.4775390625
753.2958984375,1693.505859375
754.1015625,1695.9228515625
754.1015625,1697.5341796875
756.5185546875,1695.9228515625
758.1298828125,1697.5341796875
758.935546875,1697.5341796875
757.32421875,1701.5625
755.712890625,1701.5625
752.490234375,1701.5625
750.87890625,1701.5625
746.8505859375,1697.5341796875
744.43359375,1695.1171875
741.2109375,1695.9228515625
744.43359375,1695.9228515625
742.822265625,1699.951171875
742.822265625,1700.7568359375
742.0166015625,1703.9794921875
742.0166015625,1703.173828125
741.2109375,1705.5908203125
740.4052734375,1706.396484375
738.7939453125,1706.396484375
742.0166015625,1708.0078125
746.044921875,1708.8134765625
750.0732421875,1707.2021484375
753.2958984375,1706.396484375
758.935546875,1706.396484375
764.5751953125,1710.4248046875
768.603515625,1713.6474609375
768.603515625,1710.4248046875
771.826171875,1708.0078125
776.66015625,1711.23046875
781.494140625,1717.67578125
782.2998046875,1713.6474609375
778.271484375,1699.951171875
778.271484375,1706.396484375
782.2998046875,1712.0361328125
785.5224609375,1716.064453125
787.1337890625,1719.287109375
788.7451171875,1720.8984375
791.162109375,1721.7041015625
792.7734375,1724.12109375
793.5791015625,1721.7041015625
793.5791015625,1716.8701171875
796.8017578125,1718.4814453125
802.44140625,1720.8984375
807.275390625,1728.1494140625
811.3037109375,1723.3154296875
809.6923828125,1714.453125
813.720703125,1715.2587890625
818.5546875,1716.8701171875
825.0,1721.7041015625
822.5830078125,1718.4814453125
830.6396484375,1720.0927734375
832.2509765625,1725.732421875
837.890625,1728.955078125
841.11328125,1732.9833984375
839.501953125,1737.8173828125
841.11328125,1736.2060546875
839.501953125,1735.400390625
845.1416015625,1736.2060546875
849.169921875,1741.845703125
846.7529296875,1742.6513671875
848.3642578125,1744.2626953125
847.55859375,1747.4853515625
853.1982421875,1753.125
856.4208984375,1757.958984375
858.837890625,1761.181640625
858.0322265625,1763.5986328125
857.2265625,1765.2099609375
851.5869140625,1766.8212890625
847.55859375,1769.23828125
846.7529296875,1767.626953125
845.1416015625,1770.0439453125
844.3359375,1769.23828125
837.890625,1768.4326171875
832.2509765625,1770.0439453125
825.8056640625,1768.4326171875
825.0,1766.015625
826.611328125,1770.0439453125
826.611328125,1770.0439453125
820.166015625,1768.4326171875
820.9716796875,1766.8212890625
823.388671875,1766.015625
829.833984375,1767.626953125
838.6962890625,1770.0439453125
845.947265625,1772.4609375
848.3642578125,1770.849609375
844.3359375,1765.2099609375
837.0849609375,1753.125
835.4736328125,1741.0400390625
827.4169921875,1729.7607421875
829.0283203125,1728.1494140625
828.22265625,1718.4814453125
825.8056640625,1709.619140625
829.833984375,1708.8134765625
832.2509765625,1709.619140625
829.833984375,1702.3681640625
828.22265625,1700.7568359375
829.833984375,1698.33984375
834.66796875,1699.951171875
839.501953125,1703.9794921875
841.11328125,1704.78515625
842.724609375,1704.78515625
845.1416015625,1708.8134765625
849.9755859375,1712.0361328125
854.00390625,1712.0361328125
856.4208984375,1716.8701171875
861.2548828125,1719.287109375
864.4775390625,1723.3154296875
864.4775390625,1725.732421875
866.0888671875,1724.9267578125
865.283203125,1728.1494140625
866.0888671875,1731.3720703125
862.8662109375,1734.5947265625
862.8662109375,1736.2060546875
862.8662109375,1739.4287109375
865.283203125,1738.623046875
867.7001953125,1737.01171875
870.1171875,1737.01171875
871.728515625,1740.234375
873.33984375,1742.6513671875
873.33984375,1742.6513671875
872.5341796875,1739.4287109375
870.1171875,1742.6513671875
866.0888671875,1744.2626953125
862.8662109375,1747.4853515625
861.2548828125,1748.291015625
865.283203125,1750.7080078125
865.283203125,1750.7080078125
864.4775390625,1752.3193359375
861.2548828125,1752.3193359375
860.44921875,1753.125
857.2265625,1755.5419921875
858.837890625,1753.9306640625
856.4208984375,1755.5419921875
856.4208984375,1757.958984375
852.392578125,1757.958984375
851.5869140625,1759.5703125
850.78125,1759.5703125
849.9755859375,1761.9873046875
850.78125,1762.79296875
849.169921875,1765.2099609375
847.55859375,1766.015625
841.9189453125,1769.23828125
839.501953125,1770.849609375
835.4736328125,1769.23828125
824.1943359375,1772.4609375
818.5546875,1769.23828125
813.720703125,1773.2666015625
805.6640625,1776.4892578125
795.1904296875,1777.294921875
779.8828125,1781.3232421875
765.380859375,1784.5458984375
763.76953125,1778.90625
764.5751953125,1780.517578125
770.21484375,1778.90625
772.6318359375,1784.5458984375
776.66015625,1785.3515625
784.716796875,1786.962890625
790.3564453125,1790.185546875
795.99609375,1793.408203125
801.6357421875,1792.6025390625
806.4697265625,1796.630859375
809.6923828125,1788.57421875
819.3603515625,1800.6591796875
821.77734375,1808.7158203125
822.5830078125,1811.9384765625
827.4169921875,1809.521484375
831.4453125,1811.9384765625
834.66796875,1816.7724609375
840.3076171875,1819.9951171875
844.3359375,1825.634765625
847.55859375,1826.4404296875
854.00390625,1826.4404296875
855.615234375,1827.24609375
855.615234375,1827.24609375
858.0322265625,1827.24609375
858.837890625,1826.4404296875
858.837890625,1827.24609375
858.0322265625,1825.634765625
854.8095703125,1822.412109375
853.1982421875,1818.3837890625
856.4208984375,1823.2177734375
855.615234375,1820.80078125
855.615234375,1824.0234375
858.0322265625,1827.24609375
859.6435546875,1829.6630859375
860.44921875,1830.46875
860.44921875,1832.8857421875
858.837890625,1834.4970703125
858.0322265625,1833.69140625
858.0322265625,1833.69140625
857.2265625,1835.302734375
857.2265625,1837.7197265625
857.2265625,1838.525390625
859.6435546875,1840.13671875
860.44921875,1842.5537109375
858.837890625,1844.1650390625
860.44921875,1844.970703125
859.6435546875,1845.7763671875
860.44921875,1845.7763671875
862.8662109375,1848.193359375
862.060546875,1846.58203125
864.4775390625,1848.9990234375
866.0888671875,1850.6103515625
864.4775390625,1849.8046875
866.89453125,1851.416015625
867.7001953125,1849.8046875
866.89453125,1849.8046875
868.505859375,1852.2216796875
870.1171875,1854.638671875
870.1171875,1853.02734375
872.5341796875,1853.8330078125
869.3115234375,1853.02734375
869.3115234375,1853.02734375
867.7001953125,1850.6103515625
866.89453125,1853.02734375
866.0888671875,1852.2216796875
864.4775390625,1851.416015625
866.0888671875,1852.2216796875
864.4775390625,1852.2216796875
864.4775390625,1850.6103515625
861.2548828125,1846.58203125
862.060546875,1845.7763671875
859.6435546875,1840.9423828125
858.837890625,1839.3310546875
855.615234375,1835.302734375
851.5869140625,1825.634765625
851.5869140625,1823.2177734375
848.3642578125,1819.189453125
845.947265625,1815.1611328125
848.3642578125,1813.5498046875
845.947265625,1813.5498046875
845.947265625,1812.744140625
845.1416015625,1813.5498046875
845.947265625,1813.5498046875
844.3359375,1811.9384765625
841.9189453125,1807.1044921875
839.501953125,1805.4931640625
839.501953125,1807.91015625
839.501953125,1807.91015625
837.890625,1808.7158203125
837.0849609375,1810.3271484375
837.890625,1811.1328125
838.6962890625,1813.5498046875
840.3076171875,1816.7724609375
841.9189453125,1819.189453125
845.1416015625,1819.189453125
845.947265625,1820.80078125
847.55859375,1824.0234375
850.78125,1824.8291015625
851.5869140625,1825.634765625
854.00390625,1824.8291015625
852.392578125,1828.0517578125
852.392578125,1828.0517578125
851.5869140625,1828.857421875
851.5869140625,1828.0517578125
853.1982421875,1830.46875
850.78125,1828.857421875
845.947265625,1822.412109375
836.279296875,1814.35546875
829.833984375,1808.7158203125
826.611328125,1808.7158203125
825.8056640625,1808.7158203125
826.611328125,1810.3271484375
828.22265625,1812.744140625
831.4453125,1814.35546875
832.2509765625,1815.966796875
832.2509765625,1816.7724609375
833.056640625,1818.3837890625
833.056640625,1816.7724609375
833.056640625,1815.1611328125
833.056640625,1817.578125
834.66796875,1820.80078125
835.4736328125,1818.3837890625
832.2509765625,1820.80078125
831.4453125,1819.189453125
832.2509765625,1819.9951171875
832.2509765625,1821.6064453125
831.4453125,1821.6064453125
830.6396484375,1820.80078125
834.66796875,1819.9951171875
833.8623046875,1819.189453125
834.66796875,1818.3837890625
836.279296875,1818.3837890625
837.890625,1817.578125
840.3076171875,1815.966796875
840.3076171875,1814.35546875
844.3359375,1815.966796875
846.7529296875,1815.966796875
847.55859375,1817.578125
847.55859375,1818.3837890625
846.7529296875,1816.7724609375
849.169921875,1819.189453125
849.169921875,1820.80078125
845.1416015625,1819.189453125
845.947265625,1816.7724609375
845.947265625,1817.578125
847.55859375,1821.6064453125
847.55859375,1824.0234375
843.5302734375,1822.412109375
843.5302734375,1822.412109375
844.3359375,1824.0234375
844.3359375,1825.634765625
845.947265625,1827.24609375
844.3359375,1828.857421875
841.9189453125,1828.0517578125
841.9189453125,1828.857421875
841.9189453125,1826.4404296875
841.11328125,1828.0517578125
842.724609375,1825.634765625
844.3359375,1825.634765625
845.947265625,1829.6630859375
846.7529296875,1830.46875
846.7529296875,1829.6630859375
848.3642578125,1829.6630859375
845.1416015625,1827.24609375
845.947265625,1829.6630859375
849.169921875,1832.080078125
848.3642578125,1830.46875
848.3642578125,1831.2744140625
849.169921875,1828.0517578125
849.9755859375,1831.2744140625
851.5869140625,1832.8857421875
852.392578125,1832.8857421875
852.392578125,1837.7197265625
854.00390625,1839.3310546875
856.4208984375,1840.9423828125
856.4208984375,1842.5537109375
854.8095703125,1843.359375
855.615234375,1840.9423828125
858.837890625,1840.13671875
862.060546875,1836.9140625
866.0888671875,1840.9423828125
868.505859375,1844.970703125
871.728515625,1846.58203125
872.5341796875,1845.7763671875
874.1455078125,1848.193359375
875.7568359375,1850.6103515625
878.173828125,1851.416015625
876.5625,1851.416015625
877.3681640625,1851.416015625
877.3681640625,1848.9990234375
877.3681640625,1847.3876953125
878.173828125,1847.3876953125
878.9794921875,1845.7763671875
880.5908203125,1848.9990234375
880.5908203125,1848.9990234375
882.2021484375,1851.416015625
883.0078125,1853.02734375
882.2021484375,1850.6103515625
878.9794921875,1847.3876953125
878.173828125,1843.359375
874.1455078125,1841.748046875
875.7568359375,1842.5537109375
878.173828125,1844.970703125
878.173828125,1845.7763671875
878.9794921875,1848.9990234375
881.396484375,1850.6103515625
878.9794921875,1852.2216796875
882.2021484375,1854.638671875
882.2021484375,1853.8330078125
883.0078125,1856.25
883.0078125,1854.638671875
881.396484375,1856.25
883.0078125,1858.6669921875
883.0078125,1858.6669921875
881.396484375,1860.2783203125
880.5908203125,1859.47265625
882.2021484375,1857.0556640625
883.0078125,1859.47265625
883.0078125,1859.47265625
882.2021484375,1858.6669921875
883.0078125,1857.861328125
883.8134765625,1860.2783203125
883.0078125,1860.2783203125
883.8134765625,1861.8896484375
884.619140625,1861.8896484375
883.0078125,1860.2783203125
883.8134765625,1862.6953125
883.8134765625,1861.8896484375
885.4248046875,1861.8896484375
886.23046875,1862.6953125
885.4248046875,1864.306640625
889.453125,1865.91796875
886.23046875,1866.7236328125
888.6474609375,1865.91796875
887.841796875,1865.91796875
890.2587890625,1865.1123046875
887.841796875,1866.7236328125
887.0361328125,1865.1123046875
887.841796875,1865.1123046875
888.6474609375,1867.529296875
890.2587890625,1869.140625
890.2587890625,1867.529296875
889.453125,1867.529296875
888.6474609375,1869.140625
887.841796875,1868.3349609375
888.6474609375,1867.529296875
887.0361328125,1867.529296875
886.23046875,1868.3349609375
887.0361328125,1866.7236328125
883.8134765625,1865.91796875
883.0078125,1865.91796875
887.0361328125,1866.7236328125
884.619140625,1868.3349609375
884.619140625,1867.529296875
882.2021484375,1867.529296875
884.619140625,1867.529296875
880.5908203125,1861.083984375
879.78515625,1854.638671875
877.3681640625,1853.8330078125
876.5625,1853.02734375
873.33984375,1848.193359375
870.9228515625,1841.748046875
873.33984375,1844.1650390625
876.5625,1845.7763671875
874.951171875,1846.58203125
870.1171875,1837.7197265625
863.671875,1824.8291015625
863.671875,1822.412109375
858.837890625,1822.412109375
851.5869140625,1815.1611328125
845.1416015625,1807.91015625
834.66796875,1799.0478515625
826.611328125,1789.3798828125
824.1943359375,1788.57421875
823.388671875,1788.57421875
821.77734375,1787.7685546875
824.1943359375,1791.796875
826.611328125,1790.185546875
826.611328125,1789.3798828125
829.833984375,1790.9912109375
829.833984375,1789.3798828125
833.8623046875,1790.9912109375
835.4736328125,1788.57421875
838.6962890625,1790.9912109375
842.724609375,1792.6025390625
844.3359375,1792.6025390625
849.169921875,1795.8251953125
851.5869140625,1796.630859375
853.1982421875,1798.2421875
855.615234375,1797.4365234375
855.615234375,1799.853515625
859.6435546875,1801.46484375
859.6435546875,1802.2705078125
861.2548828125,1804.6875
863.671875,1807.91015625
862.060546875,1806.298828125
865.283203125,1807.91015625
866.89453125,1811.1328125
868.505859375,1812.744140625
869.3115234375,1812.744140625
872.5341796875,1813.5498046875
870.1171875,1813.5498046875
872.5341796875,1815.966796875
873.33984375,1816.7724609375
874.951171875,1815.1611328125
875.7568359375,1813.5498046875
872.5341796875,1815.966796875
874.1455078125,1814.35546875
873.33984375,1815.1611328125
876.5625,1816.7724609375
877.3681640625,1819.189453125
878.9794921875,1817.578125
875.7568359375,1816.7724609375
873.33984375,1815.1611328125
874.951171875,1815.966796875
874.1455078125,1812.744140625
874.1455078125,1813.5498046875
875.7568359375,1815.1611328125
874.951171875,1814.35546875
873.33984375,1812.744140625
872.5341796875,1811.9384765625
870.9228515625,1811.1328125
872.5341796875,1811.9384765625
875.7568359375,1811.9384765625
875.7568359375,1810.3271484375
876.5625,1809.521484375
874.951171875,1809.521484375
876.5625,1808.7158203125
875.7568359375,1808.7158203125
874.951171875,1809.521484375
878.173828125,1810.3271484375
877.3681640625,1811.1328125
879.78515625,1811.9384765625
880.5908203125,1811.9384765625
881.396484375,1810.3271484375
