"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.644790867E1,-2.563399169E0,2.061618604E-1,-7.074721634E-2,2.572649059E0
2.645795867E1,-3.050081347E0,2.712290549E-1,-6.116655350E-2,3.062727995E0
2.646800867E1,-2.917815574E0,6.671545883E-1,-5.577951372E-2,2.993635637E0
2.647805867E1,-2.513432957E0,5.126630742E-1,-6.475791335E-2,2.566001217E0
2.648810967E1,-1.931401988E0,1.833920352E-1,-8.001856148E-2,1.941738718E0
2.649815967E1,-1.492796495E0,1.410552702E-1,-5.696065128E-2,1.500527401E0
2.650820967E1,-1.138949097E0,1.694752599E-1,-4.318578064E-2,1.152298538E0
2.651825967E1,-1.002037273E0,-7.782760978E-2,-3.599779844E-2,1.005699595E0
2.652831067E1,-9.504589840E-1,-3.025553118E-1,-4.602343440E-2,9.985139726E-1
2.653836067E1,-8.188603791E-1,-2.556885079E-1,-4.347463310E-2,8.589522555E-1
2.654841067E1,-3.931625047E-1,-1.274326191E-2,-2.820053637E-2,3.943785188E-1
2.655846067E1,2.871070594E-2,2.167551879E-2,-3.791977823E-2,5.226894232E-2
2.656851167E1,2.575655737E-1,-1.263245260E-1,-3.985052884E-2,2.896307568E-1
2.657856167E1,2.215579446E-1,-2.412273934E-1,-5.300091684E-2,3.317946282E-1
2.658861167E1,3.559272527E-1,-1.623911389E-1,-4.758113265E-2,3.941053861E-1
2.659866167E1,6.246070312E-1,-2.972762445E-1,-2.883320510E-2,6.923427350E-1
2.660871167E1,8.110889909E-1,-4.672638667E-1,-2.303802967E-3,9.360588549E-1
2.661876267E1,4.648342024E-1,-6.831842183E-1,-3.615333438E-3,8.263320050E-1
2.662881267E1,-5.950255652E-1,-1.011541484E0,-5.087545395E-2,1.174674384E0
2.663886267E1,-7.614941503E-1,-9.538356049E-1,-1.862589616E-1,1.234653029E0
2.664891267E1,-4.004307399E-1,-1.015082046E0,-1.311670804E-1,1.099063756E0
2.665896367E1,1.401877444E-1,-1.611906471E0,-7.282701248E-1,1.774337186E0
2.666901367E1,-2.160630237E0,-2.111816512E0,-4.998977619E-1,3.062350368E0
2.667906367E1,-3.542633836E0,-3.468734971E-1,9.682556427E-1,3.688915113E0
2.668911367E1,-2.761195857E0,1.951210455E0,4.349223322E-1,3.408897510E0
2.669916467E1,-2.854009295E0,2.187693929E0,-2.138543111E-1,3.602375251E0
2.670921467E1,-1.250002559E0,9.865580124E-1,-3.186147809E-2,1.592739233E0
2.671926467E1,3.987431969E-2,-2.424945033E-1,-3.355073869E-2,2.480306383E-1
2.672931467E1,-7.785501860E-1,-2.804827670E-1,-1.014433444E-2,8.275952406E-1
2.673936467E1,-3.521060826E0,-1.964606426E0,9.099320054E-2,4.033091558E0
2.674941567E1,-4.202591233E0,-2.185200091E0,-3.387707180E-1,4.748856505E0
2.675946567E1,-2.976662245E0,-8.312152534E-1,1.139791900E-1,3.092640971E0
2.676951567E1,-2.373252979E0,-6.680290394E-1,8.469025290E-1,2.606882504E0
2.677956567E1,-3.262134715E0,-5.192272682E-1,-3.985696077E-2,3.303438880E0
2.678961667E1,-2.309665239E0,4.893144112E-1,-2.224269140E-1,2.371382686E0
2.679966667E1,-1.782871309E0,1.930532069E0,-9.149752289E-1,2.782582225E0
2.680971667E1,-2.414501431E0,2.710187196E-1,-1.013193834E-1,2.431775878E0
2.681976667E1,-4.250241070E0,-9.324497791E-1,-2.317029369E-1,4.357487579E0
2.682981767E1,-3.481461728E0,1.852888902E-1,-2.186770946E-1,3.493240245E0
2.683986767E1,-1.386048410E0,8.549452280E-1,9.849868655E-2,1.631491198E0
2.684991767E1,-2.598450303E0,-3.781975795E-1,-1.260414112E-1,2.628852188E0
2.685996767E1,-2.480799939E0,-5.969018636E-1,-6.198399425E-2,2.552352285E0
2.687001767E1,-1.558834071E0,2.171915912E-1,-1.035132587E-2,1.573925983E0
2.688006867E1,-1.750167393E0,1.371989219E-1,-9.687257588E-2,1.758207537E0
2.689011867E1,-2.299330286E0,8.860422009E-2,-5.571110129E-2,2.301711145E0
2.690016867E1,-2.384028081E0,1.934731466E-1,-6.783939600E-2,2.392827602E0
2.691021867E1,-2.575709897E0,-1.153416095E-1,-1.143861562E-1,2.580827261E0
2.692026967E1,-2.810415379E0,-2.029988639E-1,-7.650263071E-2,2.818775584E0
2.693031967E1,-3.095710386E0,1.057772001E-1,-6.690910399E-2,3.098239571E0
2.694036967E1,-2.934136030E0,5.534565762E-1,-7.302412212E-2,2.986770990E0
2.695041967E1,-3.580685762E0,5.905037306E-1,-1.117584175E-1,3.630770596E0
2.696047067E1,-3.346650078E0,8.788596822E-1,-1.726741254E-2,3.460167517E0
2.697052067E1,-3.206381514E0,9.516418026E-1,-9.912141502E-2,3.346091689E0
2.698057067E1,-3.087368456E0,5.602365690E-1,-5.613327026E-2,3.138289334E0
2.699062067E1,-2.726586772E0,3.755948011E-1,-7.930754006E-2,2.753477177E0
2.700067067E1,-1.841498124E0,3.174785207E-1,-7.283350289E-2,1.870083600E0
2.701072167E1,-1.675240879E0,7.212467417E-2,-6.007429361E-2,1.677868556E0
2.702077167E1,-1.915452392E0,-3.073663825E-1,-1.230020285E-2,1.939995684E0
2.703082167E1,-1.754829670E0,-1.934868876E-1,-1.032735229E-2,1.765494549E0
2.704087167E1,-1.528829377E0,1.200504180E-1,-8.953256607E-3,1.533561713E0
2.705092267E1,-8.704329673E-1,2.852314918E-1,-1.133365810E-2,9.160453080E-1
2.706097267E1,-9.063521938E-1,3.415770160E-1,-3.945818067E-2,9.693843949E-1
2.707102267E1,-6.102620570E-1,2.256526401E-1,-8.957291186E-2,6.567816980E-1
2.708107267E1,-8.764948854E-3,6.785448913E-1,5.057841539E-3,6.786203471E-1
2.709112367E1,1.422168269E0,6.452493104E-1,8.845200062E-2,1.564203636E0
2.710117367E1,1.116276007E0,-2.594248787E-1,-8.291468740E-2,1.149020555E0
2.711122000E1,1.272434671E0,-4.222616485E-1,-3.873663425E-2,1.341229070E0
2.712127000E1,1.764068710E0,-2.917249710E-1,4.464466095E-2,1.788584641E0
2.713132100E1,1.336488434E0,-1.989965727E-1,-2.948166132E-3,1.351225244E0
2.714137100E1,1.672680091E-2,-2.252263416E-1,-4.110241771E-2,2.295563102E-1
2.715142100E1,7.196209234E-1,1.073412846E-1,-1.489051938E-2,7.277349465E-1
2.716147100E1,7.558992420E-1,3.415873948E-2,4.229291081E-2,7.578516833E-1
2.717152100E1,-1.048530020E0,-5.878063004E-1,-3.687838912E-2,1.202618587E0
2.718157200E1,2.825349022E-1,1.453713925E-1,-2.203289330E-2,3.185031571E-1
2.719162200E1,7.568767503E-1,1.965668719E-1,3.621297598E-2,7.828233069E-1
2.720167200E1,1.613307463E0,-7.832308821E-2,-7.991681993E-2,1.617183408E0
2.721172200E1,1.709048603E0,-2.546226701E-1,-7.029873490E-2,1.729341419E0
2.722177300E1,2.018200104E-1,-4.179144629E-1,1.999046087E-2,4.645249546E-1
2.723182300E1,1.565470369E0,2.711482537E-1,7.239379227E-2,1.590427525E0
2.724187300E1,1.099972215E0,-5.574430251E-2,-4.542117119E-3,1.101393178E0
2.725192300E1,1.023676795E0,2.529385806E-2,-3.821623206E-2,1.024702123E0
2.726197400E1,-7.037657596E-1,3.619006220E-3,-1.127460122E-2,7.038653694E-1
2.727202400E1,1.504120944E0,8.339052650E-1,3.152175486E-2,1.720107969E0
2.728207400E1,1.747663030E0,5.004444035E-1,-1.788721740E-2,1.817990820E0
2.729212400E1,1.068374154E0,-9.007057386E-2,-4.304954052E-2,1.073028100E0
2.730217500E1,1.427643310E0,-1.894687906E-1,1.367371380E-2,1.440225959E0
2.731222500E1,1.384098364E0,-3.858716846E-1,-2.643993974E-2,1.437123623E0
2.732227500E1,1.176824509E0,-4.477481266E-1,-5.802192092E-2,1.260460572E0
2.733232500E1,1.376664068E0,-3.478228656E-1,2.355667770E-2,1.420119579E0
2.734237500E1,1.343825520E0,-4.759972497E-2,-1.506359696E-2,1.344752644E0
2.735242600E1,5.921779346E-1,-1.156574048E-1,-4.574627638E-2,6.050983915E-1
2.736247600E1,5.196582080E-1,9.277502074E-2,-4.050600171E-2,5.294266651E-1
2.737252600E1,6.037242487E-1,-8.622779287E-2,1.696861982E-3,6.098533267E-1
2.738257600E1,4.283555801E-1,1.179264260E-1,-5.460188448E-2,4.476343494E-1
2.739262700E1,3.054359060E-1,3.443769187E-1,-4.308345437E-2,4.623231974E-1
2.740267700E1,8.890084020E-1,-7.642975979E-2,-3.121243715E-3,8.922932193E-1
2.741272700E1,1.128258267E0,-3.934133137E-1,3.128260374E-4,1.194881103E0
2.742277700E1,1.247992433E0,-3.027330488E-1,1.347490847E-2,1.284256199E0
2.743282800E1,1.222773976E0,7.285183939E-2,-1.887422740E-2,1.225087680E0
2.744287800E1,7.512514365E-1,-2.510975299E-1,-1.858771384E-2,7.923220264E-1
2.745292800E1,4.874434484E-1,-5.009558156E-1,-1.216688633E-2,6.990750158E-1
2.746297800E1,2.887291135E-1,-3.142647083E-1,1.086646557E-2,4.269014968E-1
2.747302900E1,3.567169557E-1,-8.254158022E-2,-1.064988470E-1,3.813162774E-1
2.748307900E1,1.138005429E0,3.535443661E-1,-1.176284373E-2,1.191716552E0
2.749312900E1,1.379540898E0,4.526407843E-1,5.317574859E-2,1.452874540E0
2.750317900E1,1.725921329E0,5.564452343E-1,3.143755496E-2,1.813676942E0
2.751322900E1,2.426767135E0,3.257773277E-1,7.897249460E-3,2.448548950E0
2.752328000E1,1.190585259E1,-2.719617183E0,-3.496213961E-1,1.221752342E1
2.753333000E1,2.436403083E1,2.710405187E0,1.204474384E0,2.454390053E1
2.754338000E1,2.958779413E0,-4.475493944E0,2.376916552E-1,5.370374194E0
2.755343000E1,6.059075259E-1,-1.196180767E0,-9.398931384E-1,1.637489379E0
2.756348100E1,5.148279693E-2,4.325351698E-1,-6.134658927E-1,7.523812551E-1
2.757353100E1,4.144278779E-1,-2.110050726E-1,3.320031506E-1,5.714015213E-1
2.758358100E1,2.406287262E0,8.353545704E-1,9.878139943E-1,2.731997828E0
2.759363100E1,2.214164859E0,9.816866239E-1,5.639048928E-1,2.486809880E0
2.760368200E1,1.073055143E0,1.513487818E-1,-5.887742704E-1,1.233291910E0
2.761373200E1,9.125482690E-1,-2.385463171E-1,2.025820488E-1,9.647218123E-1
2.762378200E1,3.344811713E0,-6.884154298E-1,-7.314884323E-1,3.492385507E0
2.763383200E1,4.808127132E0,-1.706028370E0,-1.303437924E-1,5.103489867E0
2.764388300E1,3.950259612E0,-2.431822784E0,-1.288451511E-1,4.640572607E0
2.765393300E1,3.801160583E0,-1.916078483E0,-1.900590670E-1,4.261021119E0
2.766398300E1,3.949906147E0,-9.293112861E-1,-5.481179953E-3,4.057758998E0
2.767403300E1,4.333520916E0,-1.718391979E-1,4.931366265E-2,4.337206945E0
2.768408300E1,4.459372001E0,1.395292749E-1,2.851745546E-2,4.461645470E0
2.769413400E1,4.434958706E0,2.612832334E-1,3.106918037E-2,4.442757358E0
2.770418400E1,4.546387048E0,7.912450394E-2,1.191721022E-2,4.547091147E0
2.771423400E1,4.855845674E0,-2.043696705E-1,-9.495878220E-4,4.860144553E0
2.772428400E1,4.591079071E0,-5.882691075E-1,-3.189656138E-3,4.628615101E0
2.773433500E1,4.287324989E0,-8.279305069E-1,-5.033049345E-2,4.366824664E0
2.774438500E1,4.311198878E0,-1.041677887E0,-1.040488636E-1,4.436479996E0
2.775443500E1,4.138383543E0,-7.214330486E-1,-3.665385604E-2,4.200955545E0
2.776448500E1,3.906999571E0,-1.581778728E-2,-1.283534002E-1,3.909139349E0
2.777453600E1,2.172811888E0,1.707289212E-1,-9.533651233E-2,2.181593206E0
2.778458600E1,3.920974709E-1,2.474766416E-1,9.305083573E-2,4.729096879E-1
2.779463600E1,9.168042380E-1,1.320739251E0,7.872983515E-2,1.609683375E0
2.780468600E1,4.231551030E-1,7.896991452E-1,1.420709682E-1,9.071213486E-1
2.781473700E1,5.735891245E-1,4.191141288E-1,7.370415330E-3,7.104332901E-1
2.782478700E1,1.674384408E0,8.305364648E-1,-4.425055861E-2,1.869575374E0
2.783483700E1,6.492832314E-1,4.497462298E-1,-9.540667892E-2,7.955770360E-1
2.784488700E1,1.988807613E-1,6.822953685E-1,-4.910023928E-2,7.123842787E-1
2.785493800E1,1.061465450E0,1.314897005E0,-1.120507783E-1,1.693581534E0
2.786498800E1,1.941076499E0,9.573013227E-1,7.296740413E-3,2.164314450E0
2.787503800E1,2.087318432E0,1.047517721E-1,1.513206786E-1,2.095416216E0
2.788508800E1,1.220942336E0,-3.437085820E-1,3.216728747E-2,1.268806728E0
2.789513900E1,8.584382815E-1,-6.569920544E-1,3.290637553E-2,1.081497884E0
2.790518900E1,9.096962895E-1,-8.192297038E-1,5.938139856E-2,1.225647093E0
2.791523900E1,7.101564740E-1,-1.201178455E0,-5.410253227E-2,1.396452284E0
2.792528900E1,8.434433893E-1,-7.073034713E-1,-4.678415716E-2,1.101754832E0
2.793533900E1,1.709422679E0,-5.015398428E-1,-1.805620193E-2,1.781570693E0
2.794539000E1,2.616839797E0,-7.241964427E-1,4.316648483E-2,2.715543105E0
2.795544000E1,1.655123095E0,-1.275395117E0,-2.373618722E-2,2.089647954E0
2.796549000E1,1.048623064E0,-1.191022353E0,7.282063901E-2,1.588536251E0
2.797554000E1,9.289120674E-1,-8.376343267E-1,-1.119157076E-3,1.250803800E0
2.798559100E1,4.270206608E-1,-5.774038479E-1,-3.448921680E-2,7.189793839E-1
2.799564100E1,-6.891451623E-1,-2.177972896E-1,1.027531207E-2,7.228155340E-1
2.800569100E1,-6.569937354E-1,4.221276741E-1,-1.353338063E-2,7.810350146E-1
2.801574100E1,-1.365411284E-1,4.362574708E-1,-6.100283146E-2,4.611782801E-1
2.802579200E1,-5.309553210E-1,-2.691028246E-1,6.651090860E-2,5.989604194E-1
2.803584200E1,-1.215653749E0,-9.955717146E-1,-1.068420786E-1,1.574926127E0
2.804589200E1,-1.759101938E0,-9.562757210E-1,-7.243998528E-2,2.003534486E0
2.805594200E1,-2.204397085E0,-4.095505691E-1,-3.923306286E-2,2.242462354E0
2.806599300E1,-1.903980740E0,-2.013254090E-1,-1.919699371E-2,1.914691385E0
2.807604300E1,-2.151480514E0,-2.097488714E-1,-2.013430238E-2,2.161774360E0
2.808609300E1,-2.790732189E0,-6.008298221E-2,-2.196506560E-2,2.791465311E0
2.809614300E1,-3.204153433E0,5.569888061E-1,-1.281376380E-1,3.254728100E0
2.810619300E1,-3.265280810E0,1.186011801E0,-1.239802676E-1,3.476212575E0
2.811624392E1,-2.839850847E0,8.312822771E-1,-1.077057123E-1,2.960976795E0
2.812629392E1,-2.519125514E0,-3.392392627E-1,-1.357314169E-1,2.545486132E0
2.813634392E1,-2.565406518E0,-8.158878008E-1,-3.904946029E-2,2.692305400E0
2.814639392E1,-2.472033793E0,-7.981009363E-1,-1.332165295E-1,2.601088777E0
2.815644492E1,-2.908784842E0,-4.119401800E-1,-5.522402823E-2,2.938328379E0
2.816649492E1,-2.915697713E0,5.805927001E-1,-2.209200865E-1,2.981138494E0
2.817654492E1,-2.976679494E0,7.389633666E-1,-4.286020768E-1,3.096835063E0
2.818659492E1,-3.559957674E0,-1.718796350E-1,-3.748217261E-1,3.583759559E0
2.819664592E1,-3.943974147E0,2.749726251E-1,7.724230349E-2,3.954302516E0
2.820669592E1,-3.847923105E0,1.504720137E0,3.981222957E-1,4.150806702E0
2.821674592E1,-4.406427509E0,2.074663888E0,-4.346820116E-3,4.870405788E0
2.822679592E1,-5.499841926E0,1.838635912E0,-3.020390940E-1,5.806898556E0
2.823684592E1,-5.725591813E0,1.474919803E0,-5.182013011E-1,5.935176713E0
2.824689692E1,-5.461221651E0,1.265375620E0,-1.102124137E-1,5.606983517E0
2.825694692E1,-3.870779579E0,1.250319479E0,3.136662823E-1,4.079781842E0
2.826699692E1,-3.031921941E0,6.061202549E-1,-1.165981579E-1,3.094111755E0
2.827704692E1,-3.043496505E0,-4.792999946E-1,-7.713120639E-2,3.081971558E0
2.828709792E1,-2.214260461E0,-3.540140803E-1,-7.613016307E-2,2.243673586E0
2.829714792E1,-1.486231826E0,-6.582295627E-2,-4.879501462E-2,1.488488715E0
2.830719792E1,-1.448001268E0,2.982180116E-1,-5.830901921E-2,1.479541009E0
2.831724792E1,-1.467799210E0,4.826371833E-1,-6.722076058E-2,1.546574214E0
2.832729892E1,-1.786725208E0,2.316838786E-1,-7.237332702E-2,1.803136791E0
2.833734892E1,-1.827873381E0,3.575800778E-2,-6.540578485E-2,1.829392699E0
2.834739892E1,-1.703938575E0,-1.182689632E-1,-5.862009108E-2,1.709043747E0
2.835744892E1,-1.628869097E0,-5.340548569E-1,-6.233775079E-2,1.715317790E0
2.836749992E1,-1.245888166E0,-1.031449718E0,-4.451134443E-2,1.618056582E0
2.837754992E1,-8.838761546E-1,-9.906941134E-1,-2.043894231E-2,1.327828917E0
2.838759992E1,-5.519747091E-1,-7.226349438E-1,-1.137985110E-2,9.093991656E-1
2.839764992E1,-3.646361322E-1,-4.174424099E-1,1.853877264E-1,5.844538336E-1
2.840769992E1,-7.239590458E-1,1.236358118E-1,4.202738875E-1,8.461871273E-1
2.841775092E1,-1.625191637E0,2.719555166E-1,-2.928297293E-1,1.673605960E0
2.842780092E1,-2.692879913E0,-3.238657633E-2,-5.650883693E-1,2.751722366E0
2.843785092E1,-2.616836288E0,-3.460443619E-1,-4.108978772E-1,2.671407106E0
2.844790092E1,-2.342475720E0,-6.354719619E-1,-2.873894799E-1,2.444096935E0
2.845795192E1,-1.872866536E0,-1.518363299E-1,2.367286187E-1,1.893864771E0
2.846800192E1,-1.818537862E0,3.678016686E-1,3.056339622E-1,1.880364364E0
2.847805192E1,-1.856653084E0,6.523182287E-1,-1.402595007E-1,1.972904578E0
2.848810192E1,-2.230418803E0,5.269909818E-1,-9.816130221E-2,2.293931815E0
2.849815292E1,-1.837081868E0,3.020050888E-1,-4.528668523E-2,1.862290994E0
2.850820292E1,7.096601915E-1,3.012203741E-1,2.263808012E-2,7.712741302E-1
2.851825292E1,1.673572084E0,7.401172598E-2,7.791783231E-1,1.847549760E0
2.852830292E1,-7.741245747E-1,-4.354132425E-1,1.071129801E0,1.391464192E0
2.853835292E1,-6.032476494E0,-1.221064031E0,-1.693169466E0,6.383462451E0
2.854840392E1,-9.103295576E0,-1.895856618E-1,-1.272312611E0,9.193732237E0
2.855845392E1,-2.364770861E0,2.763762784E0,9.336717010E-1,3.755298763E0
2.856850392E1,-2.092050145E0,3.080611121E0,-7.113055980E-1,3.791146838E0
2.857855392E1,-3.504192194E0,3.128803800E-1,-6.617586315E-2,3.518754937E0
2.858860492E1,-2.641655672E0,8.850551178E-3,-6.589402735E-2,2.642492203E0
2.859865492E1,-1.662581219E0,3.666632157E-1,-1.446332181E-1,1.708665266E0
2.860870492E1,-1.382067480E0,1.311381641E-1,-4.688823760E-2,1.389066681E0
2.861875492E1,-1.774474999E0,-5.125930538E-1,-4.584041655E-2,1.847596954E0
2.862880592E1,-1.691071777E0,-7.608068101E-1,-1.158830434E-1,1.857950386E0
2.863885592E1,-1.771049700E0,-7.140901883E-1,-3.578203619E-2,1.909927274E0
2.864890592E1,-1.853446324E0,-7.745123912E-1,-3.651352286E-2,2.009095806E0
2.865895592E1,-2.231296616E0,-6.831516201E-1,-7.884970307E-2,2.334865735E0
2.866900692E1,-2.008573102E0,-2.085716441E-1,-4.873186469E-2,2.019961096E0
2.867905692E1,-1.585554093E0,2.908120745E-1,-4.548549056E-3,1.612009347E0
2.868910692E1,-1.905727449E0,3.920069852E-1,-6.484620631E-2,1.946707892E0
2.869915692E1,-1.832810770E0,3.457549978E-1,-2.650192022E-2,1.865326831E0
2.870920792E1,-1.669062857E0,8.301419970E-2,-9.039444566E-2,1.673569041E0
2.871925792E1,-1.340752370E0,-3.386027567E-1,-3.692458212E-2,1.383340944E0
2.872930792E1,-1.454339504E0,-7.345670644E-1,-6.667287648E-2,1.630686186E0
2.873935792E1,-7.290399838E-1,-8.680973701E-1,-4.073755145E-3,1.133626454E0
2.874940792E1,-3.033846845E-1,-6.686478940E-1,4.335710406E-3,7.342690729E-1
2.875945892E1,-6.173483708E-1,-3.052504214E-1,-1.584127665E-2,6.888742822E-1
2.876950892E1,-9.432864969E-1,-3.743332643E-3,-3.990724683E-2,9.441377104E-1
2.877955892E1,-9.103189449E-1,3.296756664E-1,-7.549924850E-3,9.682063973E-1
2.878960892E1,-1.034369087E0,4.648437772E-1,-8.206450224E-2,1.136984489E0
2.879965992E1,-1.026254613E0,2.307246063E-1,-5.463579834E-2,1.053288871E0
2.880970992E1,-2.968252231E-1,8.412845059E-2,-1.911454797E-3,3.085230347E-1
2.881975992E1,7.137438139E-1,-7.187478793E-2,4.795476973E-2,7.189547113E-1
2.882980992E1,1.814175218E-1,-7.164704436E-1,-4.303024471E-2,7.403335841E-1
2.883986092E1,8.936343536E-1,-4.043856139E-1,-3.087973058E-2,9.813580592E-1
2.884991092E1,3.696294351E-1,-1.900982068E-1,-2.877414823E-3,4.156579448E-1
2.885996092E1,7.754899726E-1,1.961025481E-1,1.598102510E-2,8.000601853E-1
2.887001092E1,5.262344618E-1,2.801888531E-1,-3.131593287E-2,5.970001590E-1
2.888006192E1,-3.272048158E-1,1.673766577E-1,-4.148424089E-2,3.698633251E-1
2.889011192E1,7.777247784E-1,3.430044310E-1,4.480721354E-3,8.500164396E-1
2.890016192E1,6.464539830E-1,-1.342697958E-1,1.486946940E-3,6.602524830E-1
2.891021192E1,3.118896789E-1,-3.264875451E-1,-2.979214847E-2,4.525006752E-1
2.892026292E1,-2.134826657E-1,-5.140915125E-1,-3.651352286E-2,5.578513862E-1
2.893031292E1,1.850560139E0,6.407216286E-2,2.562483788E-2,1.851846295E0
2.894036292E1,8.009725770E-1,-2.862241481E-1,-6.207287192E-2,8.528390079E-1
2.895041292E1,3.248014274E-1,1.408119164E-1,-9.737134337E-2,3.671581969E-1
2.896046392E1,8.437690792E-1,1.139823548E0,-1.740833044E-2,1.418254924E0
2.897051392E1,-1.939043239E-1,6.714612088E-1,-2.382857323E-2,6.993045421E-1
2.898056392E1,7.276944664E-1,5.845493647E-1,1.435199082E-2,9.335112082E-1
2.899061392E1,4.569468201E-1,8.525604959E-2,-2.156687021E-2,4.653322687E-1
2.900066492E1,1.104570612E0,-1.266744728E-1,1.106994867E-2,1.111865640E0
2.901071492E1,-7.071065663E-1,-5.188306442E-1,-4.522119641E-2,8.781969540E-1
2.902076492E1,1.151546850E0,4.880236749E-1,6.672959447E-2,1.252469598E0
2.903081492E1,2.190571051E0,3.187126852E-1,2.502608299E-4,2.213634877E0
2.904086492E1,1.241098273E0,-8.660390040E-1,-2.999738574E-2,1.513686997E0
2.905091592E1,1.221298285E0,-5.681228549E-1,-4.571879447E-2,1.347747487E0
2.906096592E1,1.343301756E0,-3.311364470E-1,2.088274598E-2,1.383671580E0
2.907101592E1,1.158035505E0,-4.878205207E-1,-2.102892637E-2,1.256764619E0
2.908106592E1,3.159107726E-1,-5.121569977E-1,-6.742365897E-2,6.055166029E-1
2.909111692E1,3.619248880E-1,5.559715368E-3,-1.084015310E-2,3.621298716E-1
2.910116692E1,1.076795753E0,2.828238277E-1,-1.712649465E-2,1.113450370E0
2.911121738E1,9.423084039E-1,-3.054558779E-1,-1.697622120E-2,9.907252967E-1
2.912126738E1,8.944215350E-1,-6.672993799E-1,-3.718595266E-2,1.116539807E0
2.913131838E1,1.225555862E0,-6.646704718E-1,2.388061345E-2,1.394397465E0
2.914136838E1,9.961268346E-1,-7.967551996E-1,-2.103243470E-2,1.275746794E0
2.915141837E1,7.689541742E-1,-7.206881864E-1,-6.639162540E-2,1.055978140E0
2.916146838E1,6.412253297E-1,-3.974501583E-1,4.711101651E-3,7.544261039E-1
2.917151937E1,6.330506299E-1,-2.999658175E-1,-2.687848091E-2,7.010385470E-1
2.918156938E1,6.919093604E-1,-9.359048805E-2,-1.895258009E-2,6.984675675E-1
2.919161938E1,8.192169861E-1,1.041661460E-1,-1.896427453E-2,8.260306895E-1
2.920166938E1,9.517286338E-1,2.715193326E-1,-1.868536234E-2,9.898784184E-1
2.921172038E1,6.196650376E-1,5.961747989E-2,4.504870355E-2,6.241541384E-1
2.922177038E1,6.328328942E-1,-1.291208381E-1,-9.927519679E-2,6.534563700E-1
2.923182038E1,1.140117444E0,-5.922060926E-2,3.838112354E-3,1.141660894E0
2.924187038E1,1.716837240E0,1.540887870E-1,-4.556618214E-2,1.724340379E0
2.925192138E1,2.472842171E0,2.076496296E-1,-1.058802116E-1,2.483803010E0
2.926197138E1,3.174444022E0,5.751644740E-2,9.903721511E-2,3.176509305E0
2.927202138E1,2.991617084E0,-3.406543985E-1,2.748132885E-2,3.011075127E0
2.928207137E1,2.861977296E0,-7.792904983E-2,-2.985529840E-2,2.863193727E0
2.929212138E1,3.397832511E0,5.241940393E-1,5.560877502E-2,3.438478951E0
2.930217237E1,3.540613916E0,6.530206986E-1,9.349113107E-3,3.600343086E0
2.931222238E1,3.863653285E0,5.797888541E-1,-8.166806102E-3,3.906921872E0
2.932227238E1,4.653522657E0,4.634372295E-1,1.951859057E-2,4.676582958E0
2.933232238E1,4.862376429E0,-8.974464641E-2,6.995667279E-2,4.863707698E0
2.934237338E1,4.895171123E0,-6.787695705E-1,-1.296912432E-3,4.942006691E0
2.935242338E1,2.416093335E0,-3.696670400E-1,-5.577015817E-2,2.444845810E0
2.936247338E1,-4.054119099E-1,1.583620784E-1,-7.431752622E-2,4.415432699E-1
2.937252338E1,4.158336581E-1,2.181618452E-1,7.162722230E-2,4.750186111E-1
2.938257438E1,1.974833060E0,1.085973835E0,1.163438040E-1,2.256732298E0
2.939262438E1,1.793924593E0,2.800867278E-1,3.774611592E-1,1.854478618E0
2.940267438E1,1.266169380E0,-6.512760356E-1,-8.649142921E-2,1.426473323E0
2.941272437E1,1.505140552E0,-1.149013251E0,-1.541951698E-1,1.899856753E0
2.942277538E1,1.742915091E0,-1.275777525E0,-1.278721744E-1,2.163726554E0
2.943282537E1,2.466777731E0,-8.357136626E-1,-1.034846073E-1,2.606553043E0
2.944287538E1,3.180368713E0,-5.359547634E-1,5.516789496E-2,3.225683828E0
2.945292538E1,3.781769754E0,-3.711074651E-1,4.242271900E-2,3.800171431E0
2.946297638E1,3.988401584E0,-4.974980281E-1,3.625975370E-2,4.019473380E0
2.947302638E1,3.978883194E0,-6.067566878E-1,9.295961916E-2,4.025954128E0
2.948307638E1,4.165804645E0,-6.445748341E-1,2.916123390E-2,4.215478079E0
2.949312638E1,4.118801802E0,-8.277462465E-1,-2.385430098E-2,4.201221389E0
2.950317738E1,4.334569615E0,-8.317147518E-1,-3.007725871E-1,4.423879216E0
2.951322738E1,4.484374987E0,-4.428665786E-1,-2.770872706E-1,4.514701229E0
2.952327738E1,4.209718989E0,-8.613515105E-2,-2.532241988E-1,4.218207644E0
2.953332738E1,4.196368041E0,2.642270872E-1,6.911759734E-2,4.205246477E0
2.954337838E1,4.288959578E0,5.728838041E-1,1.500027162E-1,4.329650209E0
2.955342838E1,3.933094525E0,2.822627143E-1,1.783166885E-1,3.947239748E0
2.956347837E1,3.375839379E0,-2.182126247E-1,2.712587661E-1,3.393742709E0
2.957352838E1,3.592951173E0,-3.897548570E-1,-4.336295128E-3,3.614031791E0
2.958357838E1,2.912704523E0,-2.590789062E-1,-6.271197259E-2,2.924876461E0
2.959362938E1,2.622742853E0,9.850637016E-2,-1.158462059E-1,2.627147488E0
2.960367938E1,3.092123997E0,6.282977937E-1,6.557359993E-2,3.155992526E0
