"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.733297811E1,-6.354525685E-1,-5.148066878E-1,-1.374446787E-2
3.733507984E1,-6.646214128E-1,-5.471825600E-1,2.046398632E-2
3.733719864E1,-6.937901974E-1,-5.713117123E-1,5.604688451E-2
3.733930798E1,-7.252497673E-1,-5.916230083E-1,9.162978828E-2
3.734141533E1,-7.519751191E-1,-6.010913849E-1,1.258382350E-1
3.734351754E1,-7.809911966E-1,-6.044511795E-1,1.565342247E-1
3.734561858E1,-8.038986921E-1,-6.042984724E-1,1.847867370E-1
3.734773686E1,-8.280278444E-1,-5.992587805E-1,2.116648108E-1
3.734984659E1,-8.509352803E-1,-5.929974318E-1,2.313652188E-1
3.735195738E1,-8.739954233E-1,-5.891795158E-1,2.474004179E-1
3.735406248E1,-8.946121335E-1,-5.902485251E-1,2.596177161E-1
3.735616386E1,-9.127854109E-1,-5.986479521E-1,2.646573782E-1
3.735827934E1,-9.311113358E-1,-6.154467463E-1,2.646573782E-1
3.736038710E1,-9.471465349E-1,-6.369797587E-1,2.648100853E-1
3.736249742E1,-9.630290866E-1,-6.635523438E-1,2.599231601E-1
3.736460127E1,-9.778425694E-1,-6.899722815E-1,2.503020465E-1
3.736670197E1,-9.902125597E-1,-7.128797174E-1,2.417499274E-1
3.736882068E1,-9.989174008E-1,-7.357872128E-1,2.284636050E-1
3.737092971E1,-1.007622242E0,-7.538077235E-1,2.113593817E-1
3.737303938E1,-1.013883591E0,-7.744244337E-1,1.930334121E-1
3.737514507E1,-1.017701507E0,-7.985535860E-1,1.747074574E-1
3.737725312E1,-1.019228697E0,-8.239045143E-1,1.516472995E-1
3.737936173E1,-1.020603061E0,-8.455902338E-1,1.308778822E-1
3.738146996E1,-1.019686818E0,-8.649851680E-1,1.088867337E-1
3.738357888E1,-1.016174316E0,-8.819366693E-1,8.933904022E-2
3.738568636E1,-1.012661815E0,-8.904888034E-1,7.223481685E-2
3.738779291E1,-1.005484223E0,-8.904888034E-1,5.268712714E-2
3.738989223E1,-1.000597239E0,-8.808676600E-1,3.680463135E-2
3.739201093E1,-9.909761548E-1,-8.700248003E-1,2.214386500E-2
3.739411892E1,-9.824240208E-1,-8.506298661E-1,8.552113548E-3
3.739623002E1,-9.714284539E-1,-8.301658630E-1,-4.886921961E-3
3.739833306E1,-9.615018964E-1,-8.023715019E-1,-1.466076635E-2
3.740043366E1,-9.505063295E-1,-7.686212063E-1,-2.321287990E-2
3.740255220E1,-9.393580556E-1,-7.336491346E-1,-3.420845419E-2
3.740465548E1,-9.308059216E-1,-6.985244155E-1,-4.398229718E-2
3.740675307E1,-9.196576476E-1,-6.611089110E-1,-5.253441259E-2
3.740887442E1,-9.109528065E-1,-6.249151230E-1,-6.475171447E-2
3.741097498E1,-9.024006724E-1,-5.910121202E-1,-7.208210230E-2
3.741309775E1,-8.961393237E-1,-5.644394755E-1,-8.063421398E-2
3.741520141E1,-8.924741149E-1,-5.427537560E-1,-8.918632567E-2
3.741731220E1,-8.875871897E-1,-5.245805383E-1,-9.651670605E-2
3.741941805E1,-8.874344826E-1,-5.112941861E-1,-1.036943719E-1
3.742152709E1,-8.862127662E-1,-5.004513264E-1,-1.110247597E-1
3.742363432E1,-8.862127662E-1,-4.931209683E-1,-1.183551401E-1
3.742574262E1,-8.874344826E-1,-4.857905805E-1,-1.195768714E-1
3.742785055E1,-8.898779750E-1,-4.809036553E-1,-1.232420653E-1
3.742995912E1,-8.910996914E-1,-4.796819389E-1,-1.220203340E-1
3.743206586E1,-8.959866166E-1,-4.809036553E-1,-1.183551401E-1
3.743416859E1,-9.007207751E-1,-4.857905805E-1,-1.110247597E-1
3.743628400E1,-9.043859839E-1,-4.954117239E-1,-1.012509167E-1
3.743839290E1,-9.080511928E-1,-5.062545538E-1,-8.659014851E-2
3.744050183E1,-9.129381180E-1,-5.158756971E-1,-6.948592514E-2
3.744260519E1,-9.152288437E-1,-5.256495476E-1,-4.627304152E-2
3.744470387E1,-9.188940525E-1,-5.364924073E-1,-2.428189293E-2
3.744682497E1,-9.199630618E-1,-5.450445414E-1,4.886921961E-3
3.744893337E1,-9.222537875E-1,-5.510004759E-1,3.298672289E-2
3.745104546E1,-9.208793640E-1,-5.548183322E-1,6.475171447E-2
3.745314998E1,-9.195048809E-1,-5.548183322E-1,9.636399150E-2
3.745525878E1,-9.169087410E-1,-5.535966158E-1,1.281289905E-1
3.745736572E1,-9.130908251E-1,-5.439754725E-1,1.597412676E-1
3.745947416E1,-9.043859839E-1,-5.283984542E-1,1.866193265E-1
3.746158224E1,-8.967501521E-1,-5.054910183E-1,2.133446932E-1
3.746369072E1,-8.868235946E-1,-4.801400900E-1,2.365575731E-1
3.746579820E1,-8.744536042E-1,-4.476115108E-1,2.524400651E-1
3.746790443E1,-8.582656980E-1,-4.091269970E-1,2.681698501E-1
3.747001568E1,-8.410087228E-1,-3.704897761E-1,2.767219543E-1
3.747212434E1,-8.237518072E-1,-3.295617998E-1,2.814561725E-1
3.747423097E1,-8.028296232E-1,-2.861903608E-1,2.802344263E-1
3.747633626E1,-7.808384895E-1,-2.438879460E-1,2.751947939E-1
3.747843781E1,-7.586946487E-1,-2.029599845E-1,2.678644061E-1
3.748055681E1,-7.354817390E-1,-1.620320082E-1,2.554943860E-1
3.748266513E1,-7.110471725E-1,-1.223257631E-1,2.396118939E-1
3.748477564E1,-6.866125464E-1,-8.368854225E-2,2.235766798E-1
3.748688215E1,-6.597344875E-1,-4.886921868E-2,2.052507252E-1
3.748899311E1,-6.354525685E-1,-2.000583708E-2,1.855503172E-1
3.749109784E1,-6.085745096E-1,1.007927675E-2,1.660026312E-1
3.749320623E1,-5.818491578E-1,3.649919853E-2,1.450804919E-1
3.749531326E1,-5.561928153E-1,5.803219974E-2,1.266018152E-1
3.749742496E1,-5.319108963E-1,8.200865984E-2,1.094975919E-1
3.749954098E1,-5.088507533E-1,1.000291854E-1,9.346238524E-2
3.750163879E1,-4.844161272E-1,1.168279797E-1,8.246681094E-2
3.750374728E1,-4.601342380E-1,1.310305893E-1,7.376197726E-2
3.750585363E1,-4.405865669E-1,1.453859210E-1,6.994406879E-2
3.750796350E1,-4.198171496E-1,1.572978050E-1,6.872233748E-2
3.751007174E1,-4.014911950E-1,1.718058437E-1,7.101308554E-2
3.751217985E1,-3.807217777E-1,1.896736622E-1,7.574728876E-2
3.751428817E1,-3.623957932E-1,2.113593817E-1,8.185594529E-2
3.751639669E1,-3.439171314E-1,2.353358418E-1,9.147707373E-2
3.751850572E1,-3.255911767E-1,2.617557645E-1,9.987647086E-2
3.752060986E1,-3.083342314E-1,2.895501256E-1,1.096503139E-1
3.752270884E1,-2.922990322E-1,3.159700334E-1,1.180497110E-1
3.752482908E1,-2.762638032E-1,3.423899710E-1,1.266018152E-1
3.752693717E1,-2.640464902E-1,3.665191531E-1,1.313360333E-1
3.752904724E1,-2.504547536E-1,3.882048726E-1,1.398881376E-1
3.753115292E1,-2.382374406E-1,4.135557711E-1,1.447750628E-1
3.753325742E1,-2.295326144E-1,4.376849532E-1,1.482875347E-1
3.753536950E1,-2.244929820E-1,4.654793143E-1,1.531744599E-1
3.753747765E1,-2.182316035E-1,4.908302128E-1,1.568396538E-1
3.753958873E1,-2.156354338E-1,5.149593949E-1,1.592831165E-1
3.754169330E1,-2.167044431E-1,5.403103232E-1,1.631010175E-1
3.754379492E1,-2.177734673E-1,5.645921826E-1,1.655444801E-1
3.754591169E1,-2.212859392E-1,5.876523852E-1,1.655444801E-1
3.754801990E1,-2.272418737E-1,6.119342446E-1,1.655444801E-1
3.755013036E1,-2.331978083E-1,6.337726712E-1,1.656972021E-1
3.755223633E1,-2.415972054E-1,6.568328738E-1,1.632537395E-1
3.755434230E1,-2.548835278E-1,6.798930168E-1,1.609629989E-1
3.755644373E1,-2.657263875E-1,6.992880106E-1,1.598939747E-1
3.755856105E1,-2.790127099E-1,7.163922191E-1,1.574505121E-1
3.756066932E1,-2.922990322E-1,7.334964275E-1,1.527163088E-1
3.756277975E1,-3.080287874E-1,7.444919944E-1,1.516472995E-1
3.756488247E1,-3.237585723E-1,7.591527700E-1,1.479821056E-1
3.756698087E1,-3.384193480E-1,7.701483369E-1,1.408044398E-1
3.756910236E1,-3.541491330E-1,7.825183868E-1,1.360702366E-1
3.757121073E1,-3.686571717E-1,7.947356701E-1,1.276708394E-1
3.757332303E1,-3.820962012E-1,8.020660877E-1,1.203404516E-1
3.757542424E1,-3.978259861E-1,8.083274364E-1,1.107193232E-1
3.757752468E1,-4.100432992E-1,8.119926453E-1,9.987647086E-2
3.757964316E1,-4.247040749E-1,8.121453524E-1,9.010262042E-2
3.758175156E1,-4.369213581E-1,8.061894178E-1,7.925976813E-2
3.758386271E1,-4.468479156E-1,7.990117669E-1,6.582073122E-2
3.758596909E1,-4.566217661E-1,7.858781219E-1,5.375614017E-2
3.758807662E1,-4.653266072E-1,7.738135457E-1,3.909537569E-2
3.759018541E1,-4.751004577E-1,7.582364678E-1,2.580905706E-2
3.759229239E1,-4.825835526E-1,7.389942408E-1,1.237002108E-2
3.759440095E1,-4.888449013E-1,7.244861722E-1,-2.290744567E-3
3.759650897E1,-4.963280261E-1,7.075346708E-1,-1.679879427E-2
3.759861303E1,-5.013676286E-1,6.931793094E-1,-3.145955876E-2
3.760070778E1,-5.038111210E-1,6.847799420E-1,-4.612032697E-2
3.760283230E1,-5.064072609E-1,6.774495840E-1,-6.078109145E-2
3.760494083E1,-5.102251768E-1,6.739370823E-1,-7.422012836E-2
3.760705196E1,-5.114469528E-1,6.714936495E-1,-8.994990587E-2
3.760914617E1,-5.115996599E-1,6.667594314E-1,-1.058324054E-1
3.761125450E1,-5.152648091E-1,6.582072973E-1,-1.180497110E-1
3.761336365E1,-5.178610086E-1,6.449210048E-1,-1.290452778E-1
3.761547598E1,-5.192354321E-1,6.256787181E-1,-1.375973970E-1
3.761759428E1,-5.230533481E-1,6.026185751E-1,-1.449277848E-1
3.761970198E1,-5.256495476E-1,5.772676468E-1,-1.510364264E-1
3.762181062E1,-5.294674635E-1,5.519167781E-1,-1.547016203E-1
3.762391736E1,-5.320636034E-1,5.265658498E-1,-1.534798890E-1
3.762602472E1,-5.369505286E-1,5.012149215E-1,-1.510364264E-1
3.762813261E1,-5.419901609E-1,4.781547785E-1,-1.485929638E-1
3.763024060E1,-5.458080769E-1,4.540255964E-1,-1.424843222E-1
3.763234899E1,-5.519167781E-1,4.335615933E-1,-1.363756657E-1
3.763445747E1,-5.568036437E-1,4.153883755E-1,-1.302670091E-1
3.763656558E1,-5.606215596E-1,3.984368443E-1,-1.266018152E-1
3.763867412E1,-5.667302608E-1,3.839288056E-1,-1.241583601E-1
3.764078300E1,-5.728389025E-1,3.695734739E-1,-1.229366288E-1
3.764288808E1,-5.778785348E-1,3.562871516E-1,-1.278235465E-1
3.764498823E1,-5.839871764E-1,3.417791128E-1,-1.313360333E-1
3.764710646E1,-5.890268087E-1,3.284927905E-1,-1.398881376E-1
3.764921479E1,-5.939137340E-1,3.164281845E-1,-1.484402567E-1
3.765132335E1,-5.965099335E-1,3.068070710E-1,-1.655444801E-1
3.765341960E1,-5.991060734E-1,2.984076738E-1,-1.826487035E-1
3.765553014E1,-6.017022729E-1,2.924517393E-1,-2.032654136E-1
3.765764902E1,-6.018549800E-1,2.863430977E-1,-2.301434875E-1
3.765975846E1,-6.020076871E-1,2.779437006E-1,-2.533563673E-1
3.766186663E1,-6.021603942E-1,2.683225572E-1,-2.814561725E-1
3.766396839E1,-5.998696685E-1,2.574796975E-1,-3.107776940E-1
3.766607064E1,-6.001750827E-1,2.393064648E-1,-3.362813294E-1
3.766818943E1,-5.978843570E-1,2.211332172E-1,-3.619376719E-1
3.767029762E1,-5.933028460E-1,2.029599845E-1,-3.863722682E-1
3.767240414E1,-5.911648273E-1,1.847867370E-1,-4.071416855E-1
3.767449541E1,-5.888741016E-1,1.678352207E-1,-4.230241776E-1
3.767660926E1,-5.829181671E-1,1.582140923E-1,-4.366159439E-1
3.767871756E1,-5.780312419E-1,1.496619880E-1,-4.451680481E-1
3.768083221E1,-5.708535910E-1,1.423316002E-1,-4.500549734E-1
3.768294947E1,-5.648976564E-1,1.398881376E-1,-4.549418986E-1
3.768505730E1,-5.575672388E-1,1.374446750E-1,-4.561636150E-1
3.768716309E1,-5.465716720E-1,1.348485053E-1,-4.563163519E-1
3.768926129E1,-5.369505286E-1,1.359175146E-1,-4.563163519E-1
3.769138054E1,-5.259549618E-1,1.359175146E-1,-4.576907754E-1
3.769348766E1,-5.137376785E-1,1.455386430E-1,-4.564690590E-1
3.769559846E1,-4.990769029E-1,1.611157060E-1,-4.578435123E-1
3.769770051E1,-4.831944108E-1,1.766927689E-1,-4.529565871E-1
3.769979876E1,-4.673119187E-1,2.006692290E-1,-4.518875778E-1
3.770192086E1,-4.500549734E-1,2.260201424E-1,-4.482223690E-1
3.770402912E1,-4.317290187E-1,2.512183189E-1,-4.447098970E-1
3.770614086E1,-4.132503271E-1,2.729040384E-1,-4.398229718E-1
3.770824630E1,-3.961461186E-1,2.884811163E-1,-4.350887835E-1
3.771035348E1,-3.765984178E-1,3.003929853E-1,-4.315762818E-1
3.771246183E1,-3.584251702E-1,3.039054573E-1,-4.254676402E-1
3.771456977E1,-3.413209617E-1,3.025310040E-1,-4.170682430E-1
3.771667823E1,-3.231477141E-1,2.962696552E-1,-4.123340547E-1
3.771878684E1,-3.036000133E-1,2.887865305E-1,-4.075998366E-1
3.772089280E1,-2.866485119E-1,2.765692472E-1,-3.992004395E-1
3.772299110E1,-2.696970105E-1,2.606867552E-1,-3.918700516E-1
3.772511078E1,-2.539672256E-1,2.423607856E-1,-3.834706545E-1
3.772721798E1,-2.382374406E-1,2.240348309E-1,-3.750712574E-1
3.772933068E1,-2.237294018E-1,2.057088763E-1,-3.666718602E-1
3.773143335E1,-2.078468949E-1,1.898263693E-1,-3.582724631E-1
3.773353388E1,-1.970040351E-1,1.765400618E-1,-3.472768962E-1
3.773565251E1,-1.835650057E-1,1.653917581E-1,-3.388774991E-1
3.773776055E1,-1.690569520E-1,1.580613852E-1,-3.292563558E-1
3.773987160E1,-1.592831165E-1,1.531744599E-1,-3.194825351E-1
3.774197543E1,-1.470658034E-1,1.493565589E-1,-3.135266006E-1
3.774407507E1,-1.372919679E-1,1.481348276E-1,-3.061962128E-1
3.774619380E1,-1.288925707E-1,1.479821056E-1,-3.026837409E-1
3.774830144E1,-1.215621829E-1,1.455386430E-1,-3.014619946E-1
3.775041252E1,-1.142318025E-1,1.429424733E-1,-3.014619946E-1
3.775251804E1,-1.094975919E-1,1.404990107E-1,-3.051272035E-1
3.775462636E1,-1.046106741E-1,1.368338168E-1,-3.101668358E-1
3.775673487E1,-1.046106741E-1,1.333213449E-1,-3.138320148E-1
3.775884386E1,-1.059851199E-1,1.284344196E-1,-3.187189400E-1
3.776095111E1,-1.084285825E-1,1.212567538E-1,-3.246748745E-1
3.776305931E1,-1.133155003E-1,1.139263660E-1,-3.307835162E-1
3.776516701E1,-1.218676195E-1,1.067487001E-1,-3.356704414E-1
3.776727452E1,-1.305724531E-1,9.605856240E-2,-3.405573666E-1
3.776938405E1,-1.415680200E-1,8.765916526E-2,-3.440698385E-1
3.777149223E1,-1.550070494E-1,7.803803682E-2,-3.489567637E-1
3.777360100E1,-1.708895564E-1,6.612616032E-2,-3.524692357E-1
3.777570824E1,-1.867720485E-1,5.421429127E-2,-3.536909819E-1
3.777780879E1,-2.038762718E-1,4.214970022E-2,-3.547599912E-1
3.777991563E1,-2.197587788E-1,2.779436857E-2,-3.570507467E-1
3.778203316E1,-2.380847335E-1,1.099557430E-2,-3.558290005E-1
3.778414321E1,-2.574796975E-1,-3.359758761E-3,-3.544545472E-1
3.778625154E1,-2.770273983E-1,-2.367102914E-2,-3.507893682E-1
3.778835482E1,-2.953533530E-1,-3.924809024E-2,-3.433062732E-1
3.779046663E1,-3.136793077E-1,-5.849034712E-2,-3.384193480E-1
3.779257522E1,-3.295617998E-1,-7.651086897E-2,-3.297145069E-1
3.779468196E1,-3.454442918E-1,-9.453139454E-2,-3.187189400E-1
3.779678718E1,-3.611740768E-1,-1.102611795E-1,-3.028364480E-1
3.779888890E1,-3.733913898E-1,-1.209513173E-1,-2.892446816E-1
3.780100786E1,-3.817907870E-1,-1.317941695E-1,-2.721404731E-1
3.780311601E1,-3.901901841E-1,-1.342376322E-1,-2.550362349E-1
3.780522657E1,-3.926336467E-1,-1.379028261E-1,-2.379320115E-1
3.780733235E1,-3.961461186E-1,-1.366810948E-1,-2.257147133E-1
3.780943889E1,-3.924809098E-1,-1.366810948E-1,-2.099849284E-1
3.781153875E1,-3.875939846E-1,-1.330159009E-1,-1.989893466E-1
3.781365681E1,-3.801108897E-1,-1.282816976E-1,-1.892155111E-1
3.781576486E1,-3.691153228E-1,-1.235474944E-1,-1.795943826E-1
3.781787580E1,-3.532328308E-1,-1.128573567E-1,-1.734857261E-1
3.781997946E1,-3.349068761E-1,-1.069014147E-1,-1.687515229E-1
3.782208012E1,-3.155119121E-1,-1.023199260E-1,-1.652390510E-1
3.782419841E1,-2.935207486E-1,-9.407325089E-2,-1.641700417E-1
3.782630719E1,-2.692388594E-1,-9.056077152E-2,-1.631010175E-1
3.782841696E1,-2.412917763E-1,-8.720101416E-2,-1.620320082E-1
3.783052286E1,-2.119702399E-1,-8.628471941E-2,-1.597412676E-1
3.783263057E1,-1.805106848E-1,-8.659014851E-2,-1.598939747E-1
3.783473927E1,-1.487456858E-1,-8.552113175E-2,-1.551597714E-1
3.783684734E1,-1.146899462E-1,-8.582656831E-2,-1.530217379E-1
3.783895569E1,-7.696902007E-2,-8.384125680E-2,-1.482875347E-1
3.784106344E1,-4.046982154E-2,-8.048149943E-2,-1.424843222E-1
3.784317070E1,-1.527163084E-3,-7.956519723E-2,-1.377501190E-1
3.784528040E1,3.863722831E-2,-7.513642311E-2,-1.343903542E-1
3.784738853E1,7.864890248E-2,-7.192938030E-2,-1.320996135E-1
3.784949710E1,1.188132912E-1,-6.856962293E-2,-1.275181174E-1
3.785160460E1,1.601994038E-1,-6.169738993E-2,-1.264491081E-1
3.785370963E1,2.040289938E-1,-5.849034712E-2,-1.255328059E-1
3.785581246E1,2.454151064E-1,-5.390885845E-2,-1.246165112E-1
3.785793021E1,2.819143236E-1,-5.070181563E-2,-1.211040318E-1
3.786004148E1,3.233004212E-1,-4.734205827E-2,-1.201877370E-1
3.786215731E1,3.597996235E-1,-4.413501546E-2,-1.130100712E-1
3.786424937E1,3.962988257E-1,-3.955352306E-2,-1.059851199E-1
3.786634265E1,4.291328490E-1,-3.863722831E-2,-9.758572280E-2
3.786846876E1,4.584543705E-1,-3.649919853E-2,-8.918632567E-2
3.787057918E1,4.864014387E-1,-3.802636266E-2,-7.590000331E-2
3.787269226E1,5.131267905E-1,-4.306599870E-2,-6.520986557E-2
3.787479563E1,5.375614166E-1,-4.688390717E-2,-5.436700583E-2
3.787690468E1,5.557346344E-1,-5.925392732E-2,-4.352414981E-2
3.787901206E1,5.739079118E-1,-7.269296050E-2,-3.130684420E-2
3.788112012E1,5.897904038E-1,-8.857546002E-2,-1.924225502E-2
3.788322822E1,6.030766964E-1,-1.056796908E-1,-8.399397135E-3
3.788533665E1,6.140722632E-1,-1.226311997E-1,6.108652335E-3
3.788744496E1,6.236934066E-1,-1.409571618E-1,1.832595654E-2
3.788955334E1,6.310238242E-1,-1.543961912E-1,3.161227703E-2
3.789166166E1,6.359107494E-1,-1.664607823E-1,4.749477282E-2
3.789377053E1,6.383541822E-1,-1.762346178E-1,5.955936015E-2
3.789587777E1,6.383541822E-1,-1.811215430E-1,7.177666575E-2
3.789798345E1,6.359107494E-1,-1.846340150E-1,8.521570265E-2
3.790008384E1,6.359107494E-1,-1.907426715E-1,9.621127695E-2
3.790219993E1,6.287330389E-1,-1.944078654E-1,1.047633886E-1
3.790430053E1,6.226243973E-1,-2.015855312E-1,1.157589629E-1
3.790642157E1,6.140722632E-1,-2.075414658E-1,1.243110746E-1
3.790852547E1,6.020076871E-1,-2.159408629E-1,1.317941695E-1
3.791063074E1,5.885686874E-1,-2.255619913E-1,1.391245574E-1
3.791274386E1,5.765040517E-1,-2.315179259E-1,1.464549452E-1
3.791485225E1,5.618433356E-1,-2.362521291E-1,1.539380401E-1
3.791696221E1,5.461135507E-1,-2.396118939E-1,1.624901593E-1
3.791906563E1,5.314527750E-1,-2.408336252E-1,1.699732542E-1
3.792116622E1,5.120577812E-1,-2.394591719E-1,1.785253733E-1
3.792328418E1,4.951062799E-1,-2.368630022E-1,1.884519309E-1
3.792539180E1,4.781547785E-1,-2.342668176E-1,1.983784884E-1
3.792750359E1,4.625777006E-1,-2.281581759E-1,2.105957866E-1
3.792960957E1,4.456261992E-1,-2.243402600E-1,2.229658216E-1
3.793171804E1,4.311181605E-1,-2.182316035E-1,2.339613885E-1
3.793382614E1,4.166100919E-1,-2.119702399E-1,2.463314086E-1
3.793593420E1,4.057672322E-1,-2.046398520E-1,2.597704530E-1
3.793804232E1,3.924809098E-1,-1.997529417E-1,2.695443034E-1
3.794015055E1,3.840815127E-1,-1.948660165E-1,2.794708610E-1
3.794225658E1,3.755294085E-1,-1.922698319E-1,2.892446816E-1
3.794435794E1,3.683517575E-1,-1.910481006E-1,2.965750694E-1
3.794647534E1,3.636175394E-1,-1.873829067E-1,3.063489199E-1
3.794858358E1,3.575088978E-1,-1.837177277E-1,3.124575615E-1
3.795069470E1,3.539963961E-1,-1.788308024E-1,3.185662329E-1
3.795279949E1,3.515529633E-1,-1.739438772E-1,3.223841190E-1
3.795489563E1,3.503312171E-1,-1.667662114E-1,3.272710443E-1
3.795701629E1,3.468187451E-1,-1.594358236E-1,3.297145069E-1
3.795912424E1,3.455969989E-1,-1.545489132E-1,3.321579695E-1
3.796123705E1,3.443752825E-1,-1.498146951E-1,3.333797157E-1
3.796334121E1,3.408628106E-1,-1.412625909E-1,3.346014321E-1
3.796544941E1,3.396410644E-1,-1.339322031E-1,3.346014321E-1
3.796755735E1,3.408628106E-1,-1.255328059E-1,3.358231783E-1
3.796966584E1,3.385720551E-1,-1.182024255E-1,3.370448947E-1
3.797177409E1,3.410155177E-1,-1.134682223E-1,3.370448947E-1
3.797388227E1,3.410155177E-1,-1.098030284E-1,3.358231783E-1
3.797598832E1,3.422372639E-1,-1.085812971E-1,3.358231783E-1
3.797808986E1,3.434589803E-1,-1.061378345E-1,3.333797157E-1
3.798020703E1,3.459024429E-1,-1.061378345E-1,3.309362531E-1
3.798231494E1,3.483459055E-1,-1.062905490E-1,3.309362531E-1
3.798442412E1,3.520110846E-1,-1.062905490E-1,3.297145069E-1
3.798652994E1,3.567453027E-1,-1.087340117E-1,3.272710443E-1
3.798863844E1,3.616322279E-1,-1.099557430E-1,3.248275816E-1
3.799074960E1,3.677408695E-1,-1.136209369E-1,3.258966208E-1
3.799285760E1,3.724750876E-1,-1.197295859E-1,3.234531581E-1
3.799496599E1,3.773620129E-1,-1.221730486E-1,3.222314119E-1
3.799707003E1,3.845396638E-1,-1.270599663E-1,3.210096955E-1
3.799917062E1,3.894265890E-1,-1.331686229E-1,3.184134960E-1
3.800128917E1,3.967569768E-1,-1.343903542E-1,3.184134960E-1
3.800339749E1,4.014911950E-1,-1.404990107E-1,3.159700334E-1
3.800550820E1,4.063780904E-1,-1.441642046E-1,3.123048544E-1
3.800761391E1,4.098905921E-1,-1.514945775E-1,3.098613918E-1
3.800972245E1,4.147774875E-1,-1.637118906E-1,3.072652221E-1
3.801183175E1,4.195117056E-1,-1.757764816E-1,3.036000133E-1
3.801393899E1,4.218024611E-1,-1.902845204E-1,2.987131178E-1
3.801604691E1,4.228714705E-1,-2.096794993E-1,2.962696552E-1
3.801815483E1,4.263839424E-1,-2.266310006E-1,2.913827300E-1
3.802026077E1,4.263839424E-1,-2.460259795E-1,2.900082767E-1
3.802236150E1,4.286746979E-1,-2.654209435E-1,2.887865305E-1
3.802447976E1,4.297437072E-1,-2.823724449E-1,2.875648141E-1
3.802658616E1,4.285219610E-1,-2.993239760E-1,2.838996351E-1
3.802869115E1,4.283692539E-1,-3.187189400E-1,2.838996351E-1
3.803079963E1,4.282165468E-1,-3.379611969E-1,2.851213515E-1
3.803289302E1,4.257730842E-1,-3.549126983E-1,2.838996351E-1
3.803502297E1,4.219551682E-1,-3.706424832E-1,2.851213515E-1
3.803713195E1,4.195117056E-1,-3.863722682E-1,2.863430977E-1
3.803925353E1,4.134030640E-1,-4.008803070E-1,2.863430977E-1
3.804134529E1,4.071416855E-1,-4.141666293E-1,2.875648141E-1
3.804345254E1,3.998112977E-1,-4.273002446E-1,2.875648141E-1
3.804555884E1,3.924809098E-1,-4.418082833E-1,2.838996351E-1
3.804766909E1,3.839288056E-1,-4.550946057E-1,2.864958048E-1
3.804977890E1,3.740022480E-1,-4.657847583E-1,2.852740586E-1
3.805188473E1,3.654501438E-1,-4.754058719E-1,2.840523422E-1
3.805398718E1,3.532328308E-1,-4.862487316E-1,2.842050493E-1
3.805610362E1,3.434589803E-1,-4.946481287E-1,2.817615867E-1
3.805821253E1,3.312416673E-1,-5.065600276E-1,2.805398703E-1
3.806032206E1,3.190243840E-1,-5.198463202E-1,2.806925774E-1
3.806242892E1,3.068070710E-1,-5.329799056E-1,2.782491148E-1
3.806453346E1,2.909245789E-1,-5.497786999E-1,2.759583890E-1
3.806663432E1,2.787072659E-1,-5.630650520E-1,2.747366428E-1
3.806875238E1,2.640464902E-1,-5.749769211E-1,2.747366428E-1
3.807086085E1,2.518292069E-1,-5.907067060E-1,2.736676335E-1
3.807297160E1,2.371684313E-1,-6.026185751E-1,2.724458873E-1
3.807507272E1,2.260201424E-1,-6.169738770E-1,2.713768780E-1
3.807716772E1,2.101376504E-1,-6.349944472E-1,2.701551616E-1
3.807929499E1,1.979203373E-1,-6.495024562E-1,2.713768780E-1
3.808139947E1,1.844813079E-1,-6.675229669E-1,2.715296149E-1
3.808350441E1,1.734857261E-1,-6.843217611E-1,2.715296149E-1
3.808561555E1,1.624901593E-1,-7.012733221E-1,2.727513313E-1
3.808771655E1,1.525636017E-1,-7.156286240E-1,2.729040384E-1
3.808983760E1,1.440114826E-1,-7.289149761E-1,2.753475010E-1
3.809194322E1,1.391245574E-1,-7.446447611E-1,2.790127099E-1
3.809405449E1,1.317941695E-1,-7.577783465E-1,2.814561725E-1
3.809616075E1,1.304197311E-1,-7.735081315E-1,2.838996351E-1
3.809826784E1,1.255328059E-1,-7.904596329E-1,2.887865305E-1
3.810037614E1,1.255328059E-1,-8.086328506E-1,2.912299931E-1
3.810248150E1,1.253800988E-1,-8.292495608E-1,2.936734557E-1
3.810458004E1,1.252273768E-1,-8.521569967E-1,2.971859276E-1
3.810668858E1,1.275181174E-1,-8.752171993E-1,2.996293902E-1
3.810879682E1,1.336267740E-1,-8.982773423E-1,3.032945991E-1
3.811090746E1,1.371392459E-1,-9.250026941E-1,3.055853248E-1
3.811301658E1,1.453859210E-1,-9.515753388E-1,3.043636084E-1
3.811512404E1,1.537853181E-1,-9.783006907E-1,3.066543639E-1
3.811723471E1,1.646281779E-1,-1.003804326E0,3.090978265E-1
3.811935440E1,1.742493063E-1,-1.030529618E0,3.089450896E-1
3.812146702E1,1.873829067E-1,-1.054811597E0,3.100140989E-1
3.812356929E1,2.018909603E-1,-1.074359298E0,3.136793077E-1
3.812567569E1,2.165517360E-1,-1.086576581E0,3.171917796E-1
3.812778174E1,2.347249687E-1,-1.095281363E0,3.170390725E-1
3.812989222E1,2.516764700E-1,-1.095434070E0,3.182607889E-1
3.813199923E1,2.724458873E-1,-1.091921568E0,3.205515444E-1
