"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.682622912E1,-1.063569933E-1,3.435381353E-1,1.844555438E-1
2.683627912E1,9.306605905E-2,5.117970705E-1,2.763915434E-2
2.684632912E1,3.416638970E-1,6.485815644E-1,-8.601071686E-2
2.685637812E1,5.463879704E-1,5.987178683E-1,-1.585722566E-1
2.686642812E1,6.596186757E-1,4.456206858E-1,-2.100274563E-1
2.687647812E1,6.622302532E-1,2.916221321E-1,-1.739516705E-1
2.688652812E1,5.694636106E-1,1.383223534E-1,-2.844905853E-2
2.689657712E1,4.211494029E-1,6.108713150E-2,1.106842384E-1
2.690662712E1,2.745589018E-1,5.313173681E-2,1.724570692E-1
2.691667712E1,1.583473533E-1,9.194072336E-2,1.664122939E-1
2.692672612E1,1.594600230E-1,4.909791797E-2,1.379399151E-1
2.693677612E1,1.972834319E-1,2.994715609E-2,2.942491323E-2
2.694682612E1,2.042215019E-1,1.540794969E-1,-7.231634110E-3
2.695687512E1,2.124888301E-1,2.385005057E-1,-3.564044368E-3
2.696692512E1,2.167349756E-1,2.015033513E-1,2.915635146E-2
2.697697512E1,2.192739993E-1,6.147067994E-2,1.133133695E-1
2.698702512E1,2.079004496E-1,-4.911309108E-2,2.176453769E-1
2.699707412E1,1.609816402E-1,-7.489661872E-2,3.097490370E-1
2.700712412E1,6.618802249E-2,-6.538540870E-2,3.310490251E-1
2.701717412E1,-7.480386645E-2,-7.794534415E-2,3.318839967E-1
2.702722312E1,-1.787068397E-1,-1.003558412E-1,3.344331682E-1
2.703727312E1,-1.864201725E-1,-2.494747750E-2,2.756347358E-1
2.704732312E1,-6.681866199E-2,1.291379631E-1,1.593515277E-1
2.705737212E1,1.315014213E-1,2.108287662E-1,-5.245468579E-3
2.706742212E1,1.502564698E-1,-2.892443910E-2,-1.282800436E-1
2.707747212E1,-8.479892276E-3,-4.312785715E-2,-1.442376971E-1
2.708752112E1,-1.313877106E-1,1.149129048E-1,-1.232501268E-1
2.709757112E1,-1.319109946E-1,2.502527535E-1,-1.204225123E-1
2.710762112E1,-7.665014267E-2,3.049631417E-1,-1.348283589E-1
2.711767112E1,-5.386957526E-2,2.826809585E-1,-1.236010268E-1
2.712772012E1,-5.418143049E-2,2.113340944E-1,-9.677713364E-2
2.713777012E1,-8.723522723E-2,1.322161108E-1,-1.646760106E-1
2.714782012E1,-1.357060969E-1,1.100982949E-1,-2.677869797E-1
2.715786912E1,-1.591312140E-1,1.507062465E-1,-3.986485004E-1
2.716791913E1,-1.641379595E-1,1.953570694E-1,-4.647521377E-1
2.717796912E1,-1.423665732E-1,1.644392461E-1,-4.251119196E-1
2.718801812E1,-1.285176128E-1,6.574594975E-2,-3.212561011E-1
2.719806812E1,-1.543231159E-1,-3.739501163E-2,-2.201341987E-1
2.720811812E1,-2.084500045E-1,-1.032200977E-1,-1.905558109E-1
2.721816812E1,-2.578680515E-1,-1.501733959E-1,-2.190576494E-1
2.722821712E1,-2.512623370E-1,-1.014407426E-1,-3.060876429E-1
2.723826712E1,-1.675725579E-1,2.928536013E-2,-4.564251602E-1
2.724831712E1,-1.625333913E-2,1.372736096E-1,-6.416224241E-1
2.725836612E1,1.451514959E-1,2.410826236E-1,-7.719371915E-1
2.726841612E1,2.671538293E-1,1.909118593E-1,-8.069258332E-1
2.727846612E1,3.315581977E-1,6.641764194E-4,-6.850295067E-1
2.728851512E1,3.533045053E-1,-9.202394634E-2,-6.090173125E-1
2.729856512E1,2.421740592E-1,-2.037403174E-2,-5.728396177E-1
2.730861512E1,4.603011906E-2,1.103988960E-1,-5.610522032E-1
2.731866512E1,-3.499611840E-2,1.168861315E-1,-5.780864954E-1
2.732871412E1,5.074914545E-2,7.710436732E-2,-6.210517883E-1
2.733876412E1,1.725882292E-1,3.128580749E-2,-7.025666237E-1
2.734881412E1,2.197269797E-1,2.236394957E-2,-8.003722429E-1
2.735886312E1,1.611891538E-1,1.238854602E-1,-9.061714411E-1
2.736891312E1,-1.084919088E-2,2.355478108E-1,-1.008233428E0
2.737896312E1,-1.909109652E-1,2.366953939E-1,-1.049949408E0
2.738901212E1,-3.220879138E-1,1.981828958E-1,-1.042758346E0
2.739906212E1,-4.014357328E-1,1.807588935E-1,-9.908149242E-1
2.740911212E1,-4.847913384E-1,8.048235625E-2,-8.511377573E-1
2.741916212E1,-5.607003570E-1,-1.305100173E-1,-6.986315250E-1
2.742921112E1,-6.443134546E-1,-2.846593857E-1,-6.403037906E-1
2.743926112E1,-7.099112868E-1,-2.692259252E-1,-6.532058120E-1
2.744931112E1,-7.989016175E-1,-3.354696631E-1,-7.002995610E-1
2.745936012E1,-9.587181807E-1,-2.802617550E-1,-6.672227383E-1
2.746941012E1,-1.121046543E0,-1.178632304E-1,-6.750004888E-1
2.747946012E1,-1.276672363E0,2.631692961E-2,-7.182363272E-1
2.748950912E1,-1.436204791E0,7.855323702E-2,-7.398965955E-1
2.749955912E1,-1.578165412E0,-4.961520061E-2,-7.544186115E-1
2.750960912E1,-1.679939389E0,-3.310556412E-1,-7.293055654E-1
2.751965812E1,-1.761642218E0,-5.161330700E-1,-7.373650670E-1
2.752970812E1,-1.840278149E0,-4.684006870E-1,-8.279128075E-1
2.753975812E1,-1.895228624E0,-2.512575686E-1,-9.326307774E-1
2.754980812E1,-1.837413788E0,-9.361441433E-2,-1.029134154E0
2.755985712E1,-1.726883173E0,-4.710128903E-2,-1.078853846E0
2.756990712E1,-1.674108386E0,-4.676439986E-2,-1.052964926E0
2.757995712E1,-1.651194334E0,-7.178401947E-2,-1.047541261E0
2.759000612E1,-1.564046144E0,-8.711238205E-2,-1.088614583E0
2.760005612E1,-1.424059272E0,-1.020912081E-1,-1.134660244E0
2.761010612E1,-1.326642394E0,-4.139137641E-2,-1.197921991E0
2.762015512E1,-1.271649718E0,1.334812772E-2,-1.284545541E0
2.763020512E1,-1.228070021E0,7.544318587E-2,-1.389879704E0
2.764025512E1,-1.171014190E0,1.069351956E-1,-1.469999433E0
2.765030512E1,-1.102537394E0,1.141345203E-1,-1.508748889E0
2.766035412E1,-1.049154162E0,1.140869111E-1,-1.491554499E0
2.767040412E1,-1.109371424E0,2.058465034E-2,-1.410342932E0
2.768045412E1,-1.211085796E0,-1.017577127E-1,-1.269476891E0
2.769050312E1,-1.253342509E0,-1.855375618E-1,-1.075424552E0
2.770055312E1,-1.204950213E0,-3.279416263E-1,-8.685113788E-1
2.771060312E1,-1.076961160E0,-4.948661625E-1,-6.519825459E-1
2.772065212E1,-9.949359298E-1,-5.743226409E-1,-5.281519890E-1
2.773070213E1,-1.052257776E0,-4.281279147E-1,-5.496721864E-1
2.774075212E1,-1.134251595E0,-6.310803443E-2,-6.921264529E-1
2.775080550E1,-1.131068349E0,2.096971273E-1,-8.205931187E-1
2.776085450E1,-9.863784909E-1,3.042627573E-1,-8.145104647E-1
2.777090450E1,-8.062278628E-1,3.084497750E-1,-7.829921842E-1
2.778095450E1,-6.521797180E-1,3.430596888E-1,-8.155450821E-1
2.779100350E1,-4.556738138E-1,4.105784893E-1,-7.531696558E-1
2.780105350E1,-3.075238764E-1,3.530026972E-1,-7.156372666E-1
2.781110350E1,-2.628144622E-1,2.974342406E-1,-7.326567769E-1
2.782115250E1,-2.886341512E-1,2.408486456E-1,-6.372210979E-1
2.783120250E1,-3.482391536E-1,1.340830475E-1,-5.252530575E-1
2.784125250E1,-3.956138492E-1,3.541779518E-2,-3.641959131E-1
2.785130250E1,-4.047692716E-1,-8.463643491E-2,-2.529743314E-1
2.786135150E1,-3.829764426E-1,-1.711024940E-1,-1.635764241E-1
2.787140150E1,-3.509641588E-1,-1.893869638E-1,-1.033511609E-1
2.788145150E1,-2.756867707E-1,-1.831198484E-1,-6.727739424E-2
2.789150050E1,-1.285170317E-1,-9.813304991E-2,-3.095294163E-2
2.790155050E1,-1.566209830E-3,-1.239062008E-2,2.772643231E-2
2.791160050E1,6.461494416E-2,5.721642077E-2,1.082407162E-1
2.792164950E1,9.923363477E-2,6.336698681E-2,2.212737799E-1
2.793169950E1,1.213360131E-1,-6.253954768E-2,3.422992826E-1
2.794174950E1,1.478047371E-1,-2.551490068E-1,4.515386224E-1
2.795179950E1,2.174924761E-1,-3.676986992E-1,5.106999278E-1
2.796184850E1,3.049468100E-1,-3.482435346E-1,5.086641908E-1
2.797189850E1,4.022584558E-1,-2.463355511E-1,5.253691673E-1
2.798194850E1,5.181791186E-1,-1.300453097E-1,5.333646536E-1
2.799199750E1,6.363286972E-1,1.800594479E-2,5.068494081E-1
2.800204750E1,7.404838800E-1,1.167152673E-1,4.851625562E-1
2.801209750E1,8.615738153E-1,1.496761441E-1,5.031761527E-1
2.802214650E1,9.729596972E-1,3.303068504E-2,5.811028481E-1
2.803219650E1,1.042610645E0,-1.646773368E-1,6.729850769E-1
2.804224650E1,1.065221786E0,-3.401540518E-1,7.781911492E-1
2.805229550E1,1.070745468E0,-4.003079534E-1,8.569099307E-1
2.806234550E1,1.020676017E0,-3.412592709E-1,8.858694434E-1
2.807239550E1,9.621432424E-1,-2.419430763E-1,8.690508008E-1
2.808244550E1,9.664148092E-1,-1.615330875E-1,8.279334903E-1
2.809249450E1,1.135000110E0,-5.128248781E-2,8.094602227E-1
2.810254450E1,1.369051337E0,1.289486326E-2,7.798396945E-1
2.811259450E1,1.523338675E0,3.456887556E-3,7.440209985E-1
2.812264350E1,1.615956306E0,3.204466403E-2,7.667660713E-1
2.813269350E1,1.656858683E0,1.437160671E-1,8.179379106E-1
2.814274350E1,1.602656364E0,2.785241902E-1,8.998788595E-1
2.815279250E1,1.520878673E0,3.164204359E-1,1.046865821E0
2.816284250E1,1.437171102E0,2.319195718E-1,1.229532480E0
2.817289250E1,1.369550586E0,3.770823590E-3,1.348016262E0
2.818294250E1,1.401461482E0,-2.937657535E-1,1.386921883E0
2.819299150E1,1.507987738E0,-4.322157502E-1,1.326266527E0
2.820304150E1,1.591271281E0,-2.682397962E-1,1.203390241E0
2.821309150E1,1.556875706E0,5.807947367E-2,1.057506323E0
2.822314050E1,1.456725121E0,3.673936427E-1,9.686936140E-1
2.823319050E1,1.392715693E0,3.783853054E-1,9.907150269E-1
2.824324050E1,1.420492411E0,1.180193946E-1,1.095311403E0
2.825328950E1,1.491507411E0,-1.081578135E-1,1.207019567E0
2.826333950E1,1.492046833E0,-1.018574312E-1,1.265331507E0
2.827338950E1,1.408960938E0,2.140005678E-2,1.318910480E0
2.828343950E1,1.312904477E0,9.718950093E-2,1.359311938E0
2.829348850E1,1.209117174E0,1.229143068E-1,1.383094192E0
2.830353850E1,1.035654306E0,1.463712305E-1,1.363299489E0
2.831358850E1,8.071084023E-1,1.663774252E-1,1.325728416E0
2.832363750E1,5.972701907E-1,1.186689585E-1,1.280184746E0
2.833368750E1,5.361620784E-1,-1.248339862E-1,1.212090373E0
2.834373750E1,6.072700024E-1,-4.545507431E-1,1.181169033E0
2.835378650E1,7.781709433E-1,-6.638174057E-1,1.125110745E0
2.836383650E1,9.140433073E-1,-5.406244397E-1,1.003964424E0
2.837388650E1,9.110944271E-1,-1.006044820E-1,8.408408165E-1
2.838393650E1,7.710416913E-1,4.410794675E-1,6.802377105E-1
2.839398550E1,6.200162172E-1,7.311187387E-1,5.640597343E-1
2.840403550E1,4.471822977E-1,6.866296530E-1,5.566666126E-1
2.841408550E1,3.533412814E-1,3.560035825E-1,6.227542758E-1
2.842413450E1,3.519370258E-1,2.130743302E-2,6.601334214E-1
2.843418450E1,3.654605448E-1,-1.147175133E-1,6.469734311E-1
2.844423450E1,3.606066108E-1,-1.356834453E-2,5.799679756E-1
2.845428350E1,3.700419366E-1,1.662546843E-1,5.078650117E-1
2.846433350E1,4.226909578E-1,2.640757561E-1,4.867514372E-1
2.847438350E1,4.744611979E-1,2.630837262E-1,5.040452480E-1
2.848443350E1,4.711563587E-1,1.731785685E-1,5.311231613E-1
2.849448250E1,4.200076759E-1,7.511751354E-2,5.912477374E-1
2.850453250E1,3.036515713E-1,1.040694937E-1,6.213642955E-1
2.851458250E1,1.093279049E-1,1.818255484E-1,6.403654218E-1
2.852463150E1,-1.306945235E-1,1.757583469E-1,7.172687054E-1
2.853468150E1,-3.025245965E-1,8.442656696E-2,7.741221189E-1
2.854473150E1,-3.855784833E-1,3.221609443E-2,7.628859878E-1
2.855478050E1,-4.049660265E-1,5.429556221E-2,6.971165538E-1
2.856483050E1,-3.577673733E-1,1.463277042E-1,5.690736771E-1
2.857488050E1,-2.557456791E-1,2.271794081E-1,3.904152215E-1
2.858493050E1,-1.500239819E-1,2.056205720E-1,2.625176609E-1
2.859497950E1,-3.829399496E-2,1.490297318E-1,2.154817134E-1
2.860502950E1,4.926155880E-2,1.337509304E-1,1.778307855E-1
2.861507950E1,3.557983786E-2,1.807136387E-1,1.299314350E-1
2.862512850E1,-6.575787812E-2,2.450248897E-1,7.504197210E-2
2.863517850E1,-2.057615817E-1,2.812215090E-1,1.980588399E-2
2.864522850E1,-3.408114016E-1,2.517683208E-1,4.530223086E-2
2.865527750E1,-3.533069491E-1,2.068514526E-1,4.607796669E-3
2.866532750E1,-2.667233944E-1,1.322719306E-1,-4.068173841E-2
2.867537750E1,-1.502556354E-1,5.241305754E-2,-5.866526440E-2
2.868542750E1,-4.070561379E-2,1.163540781E-2,-9.810280055E-2
2.869547650E1,7.395867724E-3,1.258802041E-2,-1.547921747E-1
2.870552650E1,-4.298680276E-2,4.126810282E-2,-1.848225594E-1
2.871557650E1,-1.522669643E-1,5.831100047E-2,-2.018928826E-1
2.872562550E1,-2.771726251E-1,7.074942440E-2,-2.112433761E-1
2.873567550E1,-3.791386783E-1,3.090480715E-2,-2.099802345E-1
2.874572550E1,-4.347868264E-1,-4.847584665E-2,-2.205725163E-1
2.875577462E1,-4.057210982E-1,-1.373146325E-1,-2.463537753E-1
2.876582462E1,-3.103637993E-1,-1.538168192E-1,-2.882609069E-1
2.877587462E1,-2.067055851E-1,-8.914754540E-2,-3.375994265E-1
2.878592463E1,-1.300241053E-1,3.020962141E-2,-4.024493992E-1
2.879597362E1,-5.706493556E-2,1.483003050E-1,-4.752109349E-1
2.880602362E1,3.826136515E-2,2.543632984E-1,-5.501880646E-1
2.881607362E1,1.071541458E-1,3.439946771E-1,-6.037939787E-1
2.882612262E1,1.777673140E-2,-6.032610536E-1,-4.485138357E-1
2.883617262E1,1.955536604E-1,-1.356655478E0,-1.886977106E-1
2.884622262E1,2.495864183E-1,-1.459388494E0,-1.849524677E-1
2.885627162E1,2.062104493E-1,-8.998844028E-1,-3.356517255E-1
2.886632162E1,2.024581432E-1,-3.300465345E-1,-5.375880003E-1
2.887637162E1,2.501614690E-1,-1.000239700E-1,-6.312990785E-1
2.888642062E1,2.433191389E-1,-3.042136133E-2,-6.579273939E-1
2.889647062E1,2.205690891E-1,9.621328115E-2,-7.094891071E-1
2.890652062E1,2.519879043E-1,2.990821600E-1,-8.020135164E-1
2.891657062E1,2.988387644E-1,5.592415333E-1,-8.854389191E-1
2.892661962E1,3.604961932E-1,7.836773396E-1,-9.615773559E-1
2.893666962E1,4.230290949E-1,8.760594726E-1,-1.024030566E0
2.894671962E1,4.535965919E-1,8.569374084E-1,-1.039445281E0
2.895676862E1,4.195102751E-1,8.017556667E-1,-1.015661597E0
2.896681862E1,3.069102466E-1,7.156224251E-1,-9.693996310E-1
2.897686862E1,1.436387748E-1,5.911656618E-1,-9.032730460E-1
2.898691862E1,-1.571155339E-2,4.022944272E-1,-8.188466430E-1
2.899696762E1,-1.341729462E-1,1.447134912E-1,-7.130264640E-1
2.900701762E1,-2.358589917E-1,-1.450759321E-1,-5.989528894E-1
2.901706762E1,-3.466124237E-1,-3.649624884E-1,-5.488154292E-1
2.902711662E1,-4.889977872E-1,-4.266102016E-1,-5.564243793E-1
2.903716662E1,-6.416499019E-1,-4.300765693E-1,-6.051540971E-1
2.904721662E1,-7.821699381E-1,-3.515208364E-1,-6.448429823E-1
2.905726562E1,-9.058833718E-1,-3.582402468E-1,-7.167688012E-1
2.906731562E1,-9.410923123E-1,-1.702953428E-1,-7.885196805E-1
2.907736562E1,-1.051964998E0,1.980190277E-1,-8.994001746E-1
2.908741562E1,-1.193847299E0,5.053715110E-1,-1.015061021E0
2.909746462E1,-1.230542183E0,5.881925821E-1,-1.037218809E0
2.910751462E1,-1.204474449E0,3.894080818E-1,-1.043174982E0
2.911756462E1,-1.205008745E0,1.112251878E-1,-1.004152775E0
2.912761362E1,-1.296553612E0,-1.343801022E-1,-9.519492984E-1
2.913766362E1,-1.438804746E0,-2.793112099E-1,-8.965896368E-1
2.914771362E1,-1.581059694E0,-3.157960773E-1,-8.570132256E-1
2.915776262E1,-1.610546827E0,-2.816002965E-1,-8.644629121E-1
2.916781262E1,-1.548874378E0,-2.004525810E-1,-9.151840806E-1
2.917786262E1,-1.470538020E0,-7.405522466E-2,-9.883583784E-1
2.918791162E1,-1.425778508E0,8.150923066E-3,-1.078979850E0
2.919796162E1,-1.374513149E0,5.946497619E-2,-1.164667606E0
2.920801162E1,-1.332720280E0,5.169169605E-2,-1.216129541E0
2.921806162E1,-1.312878728E0,-5.388639495E-2,-1.236902475E0
2.922811063E1,-1.349055171E0,-1.734581590E-1,-1.205818415E0
2.923816062E1,-1.422765851E0,-2.153427601E-1,-1.170817852E0
2.924821062E1,-1.485809088E0,-2.383517474E-1,-1.148391247E0
2.925825962E1,-1.497041225E0,-2.168477923E-1,-1.088851213E0
2.926830962E1,-1.469746947E0,-9.303009510E-2,-1.048498034E0
2.927835962E1,-1.443302870E0,5.866356194E-2,-1.045251608E0
2.928840862E1,-1.407445788E0,2.137997746E-2,-1.029870272E0
2.929845862E1,-1.394814372E0,-9.531601518E-2,-1.031555533E0
2.930850862E1,-1.407855630E0,-1.294855326E-1,-1.053970695E0
2.931855862E1,-1.434077621E0,-4.801305383E-2,-1.076966882E0
2.932860762E1,-1.449725986E0,1.025960371E-1,-1.093299389E0
2.933865762E1,-1.428591609E0,2.690089643E-1,-1.103010058E0
2.934870762E1,-1.341492772E0,3.156042993E-1,-1.089365244E0
2.935875662E1,-1.197522283E0,2.553697228E-1,-1.049033284E0
2.936880662E1,-1.036641955E0,1.975426674E-1,-1.041474700E0
2.937885663E1,-9.092586637E-1,2.546434999E-1,-1.090548754E0
2.938890562E1,-8.266210556E-1,3.103391826E-1,-1.068205118E0
2.939895562E1,-7.571440339E-1,3.804216087E-1,-9.616664052E-1
2.940900562E1,-6.888353825E-1,3.750917315E-1,-8.013170362E-1
2.941905562E1,-6.135931015E-1,3.202529848E-1,-6.572533846E-1
2.942910462E1,-4.894344509E-1,2.015816271E-1,-4.761752784E-1
2.943915462E1,-3.575238287E-1,1.090953872E-1,-3.356549144E-1
2.944920462E1,-2.764498591E-1,1.007952765E-1,-1.718556881E-1
2.945925362E1,-2.491950840E-1,1.515567303E-1,-9.584215283E-2
2.946930362E1,-2.801085711E-1,1.933548898E-1,-7.492797077E-2
2.947935362E1,-3.212277889E-1,1.537877768E-1,1.092765247E-3
2.948940362E1,-3.846770525E-1,3.840646148E-2,7.883536816E-2
2.949945262E1,-4.307505488E-1,-6.661848724E-2,1.420992911E-1
2.950950262E1,-4.420276582E-1,-1.742520034E-1,2.007096261E-1
2.951955262E1,-4.185465574E-1,-2.832088470E-1,2.644717991E-1
2.952960162E1,-3.826511204E-1,-3.076768517E-1,3.248654604E-1
2.953965162E1,-3.316084445E-1,-2.599407434E-1,3.890478909E-1
2.954970162E1,-2.459414750E-1,-2.328011990E-1,4.592795372E-1
2.955975062E1,-1.884709895E-1,-2.572604716E-1,4.751977623E-1
2.956980062E1,-9.218279272E-2,-3.210078180E-1,5.028591752E-1
2.957985062E1,4.714953154E-2,-4.255086482E-1,5.177547336E-1
2.958990062E1,2.013710588E-1,-4.996212721E-1,5.353931189E-1
2.959994962E1,3.242349327E-1,-4.899145961E-1,5.349456668E-1
2.960999962E1,4.358197451E-1,-4.237770140E-1,5.501686335E-1
2.962004962E1,5.410854816E-1,-3.503619134E-1,5.875293612E-1
2.963009862E1,6.265944839E-1,-2.825362682E-1,6.585132480E-1
2.964014862E1,6.673808098E-1,-2.679253519E-1,7.409237027E-1
2.965019862E1,6.938117743E-1,-3.784169853E-1,8.182169199E-1
2.966024762E1,7.376034856E-1,-5.624377131E-1,8.722718954E-1
2.967029762E1,7.674776316E-1,-6.759008765E-1,9.320499897E-1
2.968034762E1,8.052063584E-1,-7.256883979E-1,9.791520238E-1
2.969039762E1,8.515959382E-1,-6.531972885E-1,9.925882816E-1
2.970044662E1,8.759811521E-1,-4.669704437E-1,9.788730145E-1
2.971049662E1,9.261003733E-1,-2.408195436E-1,9.429049492E-1
2.972054662E1,9.975891709E-1,-3.964329138E-2,9.294980764E-1
2.973059562E1,1.056398273E0,1.269000918E-1,9.477294683E-1
2.974064562E1,1.110469460E0,1.050379351E-1,9.792527556E-1
2.975069575E1,1.215799809E0,-4.265384376E-2,1.037615657E0
2.976074475E1,1.360374808E0,-1.889900118E-1,1.074185610E0
2.977079475E1,1.433349729E0,-2.784140706E-1,1.065213561E0
2.978084475E1,1.443047404E0,-1.994220465E-1,1.019822121E0
2.979089475E1,1.412399292E0,5.509302765E-2,9.328192472E-1
2.980094375E1,1.351627350E0,3.703359365E-1,8.544533253E-1
2.981099375E1,1.285864592E0,5.742402673E-1,8.058889508E-1
2.982104375E1,1.251322150E0,5.236210227E-1,7.855604887E-1
2.983109275E1,1.297125697E0,2.505686283E-1,8.127760291E-1
2.984114275E1,1.392449856E0,-9.849216789E-2,8.494096994E-1
2.985119275E1,1.501489401E0,-3.376510441E-1,9.177561402E-1
2.986124175E1,1.793229818E0,-3.761486113E-1,1.168724537E0
2.987129175E1,1.788374424E0,-4.246767759E-1,1.271633506E0
2.988134175E1,1.697597384E0,-3.933670521E-1,1.375255704E0
2.989139175E1,1.591549516E0,-3.450029492E-1,1.417232037E0
2.990144075E1,1.420902610E0,-2.686626315E-1,1.419867992E0
2.991149075E1,1.186108351E0,-1.274542063E-1,1.402691364E0
2.992154075E1,8.950834274E-1,1.805931143E-2,1.352689981E0
2.993158975E1,6.056780815E-1,-9.804663807E-2,1.261456609E0
2.994163975E1,5.401003957E-1,-4.895592928E-1,1.191756845E0
2.995168975E1,7.501833439E-1,-7.468240857E-1,1.174359202E0
2.996173875E1,1.011599064E0,-6.889578700E-1,1.019350410E0
2.997178875E1,1.282385588E0,-1.917957813E-1,8.102409244E-1
2.998183875E1,1.075643897E0,1.214742437E-1,6.311761141E-1
2.999188875E1,1.047214866E0,4.494878054E-1,6.573293805E-1
3.000193775E1,9.029892087E-1,7.458568811E-1,7.419830561E-1
3.001198775E1,6.450886726E-1,8.611773849E-1,8.090105653E-1
3.002203775E1,5.022673607E-1,7.138115764E-1,8.676717281E-1
3.003208675E1,4.938023984E-1,4.158625603E-1,9.108696580E-1
3.004213675E1,4.975992739E-1,-8.497523516E-2,9.334857464E-1
3.005218675E1,5.425944328E-1,-5.586739779E-1,9.777220488E-1
3.006223575E1,5.771308541E-1,-8.236331940E-1,1.005716681E0
3.007228575E1,5.237346888E-1,-7.800219655E-1,9.720511436E-1
3.008233575E1,3.502339721E-1,-5.440734029E-1,9.237624407E-1
3.009238575E1,1.167132556E-1,-2.585239708E-1,9.047546387E-1
3.010243475E1,-8.078756928E-2,-2.072153054E-2,8.003544807E-1
3.011248475E1,-2.694387138E-1,1.723615527E-1,7.441515923E-1
3.012253475E1,-4.382783473E-1,1.440215260E-1,6.662285328E-1
3.013258375E1,-5.062991381E-1,-8.192829043E-2,5.972115993E-1
3.014263375E1,-4.775737822E-1,-3.668095767E-1,5.639737844E-1
3.015268375E1,-3.689312637E-1,-6.231813431E-1,5.149367452E-1
3.016273275E1,-2.190477401E-1,-7.112979293E-1,4.476072490E-1
3.017278275E1,-1.111794040E-1,-6.143479943E-1,3.581821918E-1
3.018283275E1,-1.257205307E-1,-1.891506463E-1,3.644627333E-1
3.019288275E1,-2.671071291E-1,1.125933006E-1,3.920078874E-1
3.020293175E1,-3.583227992E-1,1.596412361E-1,4.451741874E-1
3.021298175E1,-3.742008507E-1,3.107986785E-2,5.399612188E-1
3.022303175E1,-2.797638178E-1,-1.187335923E-1,5.673184991E-1
3.023308075E1,-9.631235898E-2,-1.706317663E-1,5.142155290E-1
3.024313075E1,9.781157970E-2,-9.032175690E-2,4.213377833E-1
3.025318075E1,2.377630621E-1,7.923065126E-2,2.842357457E-1
3.026322975E1,3.289587498E-1,4.428299069E-1,1.236564368E-1
3.027327975E1,4.737335443E-1,9.394543171E-1,-9.545380622E-2
3.028332975E1,6.170885563E-1,1.267673254E0,-3.280740082E-1
3.029337975E1,2.266842276E-1,-5.966401696E-1,-2.276680022E-1
3.030342875E1,2.060820013E-1,-1.796892881E-1,9.412361681E-2
3.031347875E1,3.229281008E-1,-2.111898363E-1,1.491552889E-1
3.032352875E1,5.151598454E-1,-6.947265565E-2,-1.738176309E-2
3.033357775E1,4.621377885E-1,1.045168191E-1,-1.073248610E-1
3.034362775E1,3.294436634E-1,1.581116170E-1,-1.086580381E-1
3.035367775E1,1.719602495E-1,2.624539733E-1,-1.850159466E-1
3.036372675E1,4.359083623E-2,2.765192091E-1,-2.868701518E-1
3.037377675E1,-9.108497761E-3,3.174833655E-1,-3.371280134E-1
3.038382675E1,-1.088935323E-2,3.635115921E-1,-3.350718021E-1
3.039387675E1,1.698471978E-2,3.633600175E-1,-3.355692923E-1
3.040392575E1,5.136932805E-2,3.164737225E-1,-3.402969539E-1
3.041397575E1,5.628956482E-2,2.722367048E-1,-3.190612197E-1
3.042402575E1,2.722036466E-2,2.326040566E-1,-2.670249045E-1
3.043407475E1,3.835833445E-2,1.846205294E-1,-2.245832384E-1
3.044412475E1,8.038008958E-2,9.013811126E-3,-1.338573247E-1
3.045417475E1,1.540224850E-1,-1.432739645E-1,-3.637254983E-2
3.046422475E1,1.897373348E-1,-1.921038181E-1,-2.743218094E-3
3.047427375E1,1.419389695E-1,-1.130750999E-1,-1.898376085E-2
3.048432375E1,2.146875113E-2,5.971132219E-2,-4.924206436E-2
3.049437375E1,-1.367907971E-1,1.690987647E-1,-4.249338061E-2
3.050442275E1,-2.587244213E-1,2.161589563E-1,-3.690127656E-2
3.051447275E1,-3.385776877E-1,2.241623551E-1,-8.512545377E-2
3.052452275E1,-3.854005933E-1,2.382693887E-1,-1.218517795E-1
3.053457175E1,-3.867357671E-1,2.517398894E-1,-1.382885873E-1
3.054462175E1,-3.975101411E-1,2.382781357E-1,-1.344552338E-1
3.055467175E1,-4.272967279E-1,1.825178266E-1,-1.042457819E-1
3.056472175E1,-4.469197094E-1,1.034765244E-1,-5.432002991E-2
3.057477075E1,-4.571396410E-1,3.663969226E-3,-8.598295972E-3
3.058482075E1,-4.666489661E-1,-1.003476530E-1,1.417652518E-2
3.059487075E1,-4.783424139E-1,-2.283257991E-1,2.931267209E-2
3.060491975E1,-5.137184858E-1,-3.241897523E-1,3.772905469E-2
3.061496975E1,-5.187775493E-1,-3.228141665E-1,1.067563891E-2
3.062501975E1,-3.752571344E-1,-5.944059044E-2,-9.501670301E-2
3.063506875E1,-1.160586327E-1,2.389530838E-1,-3.796443939E-1
3.064511875E1,-7.065039873E-2,3.011605144E-1,-5.758836865E-1
3.065516875E1,-8.917585760E-2,2.978060544E-1,-5.470343828E-1
3.066521875E1,-9.779091179E-2,1.974595040E-1,-4.332052767E-1
3.067526775E1,-7.438029349E-2,1.278779209E-1,-3.607764542E-1
3.068531775E1,-5.266727880E-2,1.040309146E-1,-3.693393171E-1
3.069536775E1,-1.904914528E-2,7.849772274E-2,-3.910844326E-1
3.070541675E1,1.827107742E-3,5.754902586E-2,-4.013780951E-1
